session_id,user_id,activity,activity_datetime
20260321-00000131,20230804-00000758,landing_page,2026-03-21 19:22:49.000000000
20260321-00000132,20241011-00001936,landing_page,2026-03-21 19:26:47.000000000
20260321-00000133,20230419-00000401,landing_page,2026-03-21 19:30:04.000000000
20260321-00000133,20230419-00000401,product_view,2026-03-21 19:30:23.731331577
20260321-00000133,20230419-00000401,add_to_cart,2026-03-21 19:32:12.871298852
20260321-00000133,20230419-00000401,checkout,2026-03-21 19:35:07.077636918
20260321-00000133,20230419-00000401,paid,2026-03-21 19:49:56.266987184
20260321-00000134,20250309-00002256,landing_page,2026-03-21 19:30:41.000000000
20260321-00000134,20250309-00002256,product_view,2026-03-21 19:30:47.048889341
20260321-00000134,20250309-00002256,add_to_cart,2026-03-21 19:35:57.474530835
20260321-00000134,20250309-00002256,checkout,2026-03-21 19:41:50.578719996
20260321-00000134,20250309-00002256,paid,2026-03-21 19:42:11.132423692
20260321-00000135,20240306-00001488,landing_page,2026-03-21 19:37:31.000000000
20260321-00000135,20240306-00001488,product_view,2026-03-21 19:41:30.918788222
20260321-00000136,20230818-00000824,landing_page,2026-03-21 19:45:51.000000000
20260321-00000136,20230818-00000824,product_view,2026-03-21 20:11:25.741427031
20260321-00000137,20250402-00002331,landing_page,2026-03-21 19:48:03.000000000
20260321-00000138,20251025-00002890,landing_page,2026-03-21 19:48:28.000000000
20260321-00000139,20231209-00001284,landing_page,2026-03-21 19:59:17.000000000
20260321-00000139,20231209-00001284,product_view,2026-03-21 20:00:12.435161629
20260321-00000140,20240623-00001694,landing_page,2026-03-21 19:59:21.000000000
20260321-00000140,20240623-00001694,product_view,2026-03-21 20:03:40.423317751
20260321-00000141,20241223-00002068,landing_page,2026-03-21 20:00:45.000000000
20260321-00000142,20230204-00000144,landing_page,2026-03-21 20:01:55.000000000
20260321-00000143,20230710-00000671,landing_page,2026-03-21 20:03:48.000000000
20260321-00000144,20250528-00002476,landing_page,2026-03-21 20:11:33.000000000
20260321-00000144,20250528-00002476,product_view,2026-03-21 20:23:43.884500624
20260321-00000144,20250528-00002476,add_to_cart,2026-03-21 20:52:35.420110840
20260321-00000144,20250528-00002476,checkout,2026-03-21 21:00:11.381514348
20260321-00000144,20250528-00002476,paid,2026-03-21 21:38:28.055720863
20260321-00000145,20231125-00001228,landing_page,2026-03-21 20:26:59.000000000
20260321-00000145,20231125-00001228,product_view,2026-03-21 20:28:22.143590803
20260321-00000146,20230319-00000283,landing_page,2026-03-21 20:27:51.000000000
20260321-00000146,20230319-00000283,product_view,2026-03-21 20:28:02.966301942
20260321-00000147,20250329-00002320,landing_page,2026-03-21 20:29:39.000000000
20260321-00000147,20250329-00002320,product_view,2026-03-21 20:29:53.128100296
20260321-00000147,20250329-00002320,add_to_cart,2026-03-21 20:31:20.451912647
20260321-00000148,20250831-00002732,landing_page,2026-03-21 20:36:44.000000000
20260321-00000149,20240204-00001431,landing_page,2026-03-21 20:38:35.000000000
20260321-00000150,20250904-00002745,landing_page,2026-03-21 20:41:35.000000000
20260321-00000151,20230403-00000334,landing_page,2026-03-21 20:49:44.000000000
20260321-00000152,20230518-00000497,landing_page,2026-03-21 20:51:06.000000000
20260321-00000152,20230518-00000497,product_view,2026-03-21 20:51:18.513512545
20260321-00000153,20240723-00001754,landing_page,2026-03-21 21:02:06.000000000
20260321-00000154,20231231-00001365,landing_page,2026-03-21 21:18:01.000000000
20260321-00000154,20231231-00001365,product_view,2026-03-21 21:18:24.428229182
20260321-00000154,20231231-00001365,add_to_cart,2026-03-21 21:19:19.304537393
20260321-00000154,20231231-00001365,checkout,2026-03-21 21:29:02.742618644
20260321-00000154,20231231-00001365,paid,2026-03-21 21:31:39.634476510
20260321-00000155,20260226-00003231,landing_page,2026-03-21 21:20:36.000000000
20260321-00000156,20231001-00001011,landing_page,2026-03-21 21:27:52.000000000
20260321-00000157,20250130-00002162,landing_page,2026-03-21 21:28:43.000000000
20260321-00000158,20230101-00000047,landing_page,2026-03-21 21:30:40.000000000
20260321-00000159,20230304-00000231,landing_page,2026-03-21 21:33:13.000000000
20260321-00000160,20250109-00002107,landing_page,2026-03-21 21:33:56.000000000
20260321-00000161,20260304-00003250,landing_page,2026-03-21 21:34:57.000000000
20260321-00000161,20260304-00003250,product_view,2026-03-21 21:41:13.485516461
20260321-00000161,20260304-00003250,add_to_cart,2026-03-21 21:47:42.366758476
20260321-00000162,20231205-00001270,landing_page,2026-03-21 21:40:13.000000000
20260321-00000163,20230602-00000548,landing_page,2026-03-21 22:07:57.000000000
20260321-00000163,20230602-00000548,product_view,2026-03-21 22:19:02.802150160
20260321-00000164,20230805-00000764,landing_page,2026-03-21 22:17:25.000000000
20260321-00000165,20230412-00000373,landing_page,2026-03-21 22:20:47.000000000
20260321-00000165,20230412-00000373,product_view,2026-03-21 22:24:21.617790029
20260321-00000166,20230702-00000650,landing_page,2026-03-21 22:26:09.000000000
20260321-00000166,20230702-00000650,product_view,2026-03-21 22:27:22.623026451
20260321-00000166,20230702-00000650,add_to_cart,2026-03-21 22:30:22.954518334
20260321-00000166,20230702-00000650,checkout,2026-03-21 22:33:53.917618689
20260321-00000166,20230702-00000650,paid,2026-03-21 22:43:39.597374842
20260321-00000167,20230820-00000839,landing_page,2026-03-21 22:40:17.000000000
20260321-00000168,20230825-00000858,landing_page,2026-03-21 22:48:23.000000000
20260321-00000169,20231130-00001242,landing_page,2026-03-21 22:51:19.000000000
20260321-00000169,20231130-00001242,product_view,2026-03-21 22:53:22.525133245
20260321-00000169,20231130-00001242,add_to_cart,2026-03-21 22:54:53.917368945
20260321-00000169,20231130-00001242,checkout,2026-03-21 23:01:41.843786780
20260321-00000170,20250927-00002820,landing_page,2026-03-21 22:51:52.000000000
20260321-00000170,20250927-00002820,product_view,2026-03-21 22:58:14.456178489
20260321-00000170,20250927-00002820,add_to_cart,2026-03-21 23:01:10.101992269
20260321-00000171,20230816-00000816,landing_page,2026-03-21 22:54:02.000000000
20260321-00000172,20240827-00001852,landing_page,2026-03-21 23:08:46.000000000
20260321-00000173,20251011-00002850,landing_page,2026-03-21 23:08:56.000000000
20260321-00000174,20231015-00001067,landing_page,2026-03-21 23:14:58.000000000
20260321-00000175,20230822-00000847,landing_page,2026-03-21 23:22:42.000000000
20260321-00000176,20231120-00001209,landing_page,2026-03-21 23:24:11.000000000
20260321-00000176,20231120-00001209,product_view,2026-03-21 23:26:04.475457157
20260321-00000177,20230101-00000032,landing_page,2026-03-21 23:29:29.000000000
20260321-00000178,20230101-00000019,landing_page,2026-03-21 23:30:33.000000000
20260321-00000178,20230101-00000019,product_view,2026-03-21 23:36:47.416876580
20260321-00000178,20230101-00000019,add_to_cart,2026-03-21 23:40:46.815620936
20260321-00000178,20230101-00000019,checkout,2026-03-21 23:48:55.224990436
20260321-00000178,20230101-00000019,paid,2026-03-22 00:49:59.173020738
20260321-00000179,20231112-00001184,landing_page,2026-03-21 23:35:33.000000000
20260321-00000179,20231112-00001184,product_view,2026-03-21 23:36:30.202068626
20260321-00000180,20230731-00000738,landing_page,2026-03-21 23:41:14.000000000
20260321-00000181,20240421-00001575,landing_page,2026-03-21 23:44:09.000000000
20260322-00000001,20240412-00001558,landing_page,2026-03-22 02:41:28.000000000
20260322-00000002,20231015-00001069,landing_page,2026-03-22 03:55:50.000000000
20260322-00000002,20231015-00001069,product_view,2026-03-22 03:56:28.237265650
20260322-00000002,20231015-00001069,add_to_cart,2026-03-22 04:05:59.487264595
20260322-00000003,20260308-00003266,landing_page,2026-03-22 04:29:27.000000000
20260322-00000003,20260308-00003266,product_view,2026-03-22 04:31:25.994008823
20260322-00000003,20260308-00003266,add_to_cart,2026-03-22 04:35:30.897747550
20260322-00000003,20260308-00003266,checkout,2026-03-22 04:41:26.520845496
20260322-00000003,20260308-00003266,paid,2026-03-22 04:55:23.418556648
20260322-00000004,20240307-00001490,landing_page,2026-03-22 05:46:53.000000000
20260322-00000005,20260221-00003223,landing_page,2026-03-22 05:56:08.000000000
20260322-00000005,20260221-00003223,product_view,2026-03-22 06:04:22.409103628
20260322-00000005,20260221-00003223,add_to_cart,2026-03-22 06:08:11.999010048
20260322-00000006,20230107-00000063,landing_page,2026-03-22 06:13:05.000000000
20260322-00000007,20231022-00001097,landing_page,2026-03-22 06:14:46.000000000
20260322-00000007,20231022-00001097,product_view,2026-03-22 06:17:34.867036160
20260322-00000008,20240408-00001556,landing_page,2026-03-22 06:46:13.000000000
20260322-00000008,20240408-00001556,product_view,2026-03-22 06:46:42.222536012
20260322-00000009,20240911-00001883,landing_page,2026-03-22 06:48:22.000000000
20260322-00000009,20240911-00001883,product_view,2026-03-22 06:50:04.354222793
20260322-00000009,20240911-00001883,add_to_cart,2026-03-22 06:54:41.560228268
20260322-00000010,20250914-00002775,landing_page,2026-03-22 06:53:33.000000000
20260322-00000010,20250914-00002775,product_view,2026-03-22 06:54:04.388053076
20260322-00000011,20230316-00000268,landing_page,2026-03-22 07:00:13.000000000
20260322-00000011,20230316-00000268,product_view,2026-03-22 07:00:39.408450221
20260322-00000012,20240904-00001866,landing_page,2026-03-22 07:35:46.000000000
20260322-00000013,20230525-00000518,landing_page,2026-03-22 07:44:44.000000000
20260322-00000013,20230525-00000518,product_view,2026-03-22 07:55:21.278588541
20260322-00000014,20240224-00001463,landing_page,2026-03-22 07:58:29.000000000
20260322-00000015,20230714-00000687,landing_page,2026-03-22 08:00:37.000000000
20260322-00000016,20250915-00002778,landing_page,2026-03-22 08:07:07.000000000
20260322-00000016,20250915-00002778,product_view,2026-03-22 08:07:41.385270508
20260322-00000016,20250915-00002778,add_to_cart,2026-03-22 08:11:59.048006327
20260322-00000016,20250915-00002778,checkout,2026-03-22 08:23:41.008881598
20260322-00000016,20250915-00002778,paid,2026-03-22 08:27:06.898780593
20260322-00000017,20250105-00002096,landing_page,2026-03-22 08:25:20.000000000
20260322-00000017,20250105-00002096,product_view,2026-03-22 08:26:13.900660406
20260322-00000018,20230129-00000131,landing_page,2026-03-22 08:47:03.000000000
20260322-00000019,20230602-00000549,landing_page,2026-03-22 09:07:23.000000000
20260322-00000019,20230602-00000549,product_view,2026-03-22 09:08:20.895423426
20260322-00000019,20230602-00000549,add_to_cart,2026-03-22 09:44:55.000545076
20260322-00000020,20260214-00003199,landing_page,2026-03-22 09:17:52.000000000
20260322-00000020,20260214-00003199,product_view,2026-03-22 09:19:12.141464845
20260322-00000021,20250316-00002288,landing_page,2026-03-22 09:25:19.000000000
20260322-00000021,20250316-00002288,product_view,2026-03-22 09:31:25.326854219
20260322-00000021,20250316-00002288,add_to_cart,2026-03-22 09:35:00.002905780
20260322-00000021,20250316-00002288,checkout,2026-03-22 09:39:37.790167247
20260322-00000021,20250316-00002288,paid,2026-03-22 10:15:46.964379598
20260322-00000022,20241225-00002074,landing_page,2026-03-22 09:26:37.000000000
20260322-00000023,20260322-00003311,landing_page,2026-03-22 09:36:31.000000000
20260322-00000023,20260322-00003311,product_view,2026-03-22 09:37:17.055790496
20260322-00000024,20230805-00000759,landing_page,2026-03-22 09:42:22.000000000
20260322-00000024,20230805-00000759,product_view,2026-03-22 09:42:34.413344598
20260322-00000025,20240330-00001538,landing_page,2026-03-22 09:47:51.000000000
20260322-00000025,20240330-00001538,product_view,2026-03-22 09:48:31.078126118
20260322-00000025,20240330-00001538,add_to_cart,2026-03-22 09:48:42.800481007
20260322-00000026,20230313-00000256,landing_page,2026-03-22 09:53:11.000000000
20260322-00000026,20230313-00000256,product_view,2026-03-22 09:55:38.075686676
20260322-00000026,20230313-00000256,add_to_cart,2026-03-22 09:58:59.598268121
20260322-00000026,20230313-00000256,checkout,2026-03-22 10:05:08.995717611
20260322-00000026,20230313-00000256,paid,2026-03-22 10:08:10.567222354
20260322-00000027,20250729-00002631,landing_page,2026-03-22 09:53:14.000000000
20260322-00000027,20250729-00002631,product_view,2026-03-22 09:56:47.420363728
20260322-00000028,20230520-00000503,landing_page,2026-03-22 10:17:53.000000000
20260322-00000029,20240826-00001847,landing_page,2026-03-22 10:21:49.000000000
20260322-00000029,20240826-00001847,product_view,2026-03-22 10:35:20.228034688
20260322-00000029,20240826-00001847,add_to_cart,2026-03-22 10:43:48.691106885
20260322-00000030,20250618-00002529,landing_page,2026-03-22 10:34:33.000000000
20260322-00000030,20250618-00002529,product_view,2026-03-22 10:39:48.429381912
20260322-00000030,20250618-00002529,add_to_cart,2026-03-22 10:41:59.844339950
20260322-00000031,20260302-00003247,landing_page,2026-03-22 10:44:20.000000000
20260322-00000032,20250108-00002105,landing_page,2026-03-22 10:45:30.000000000
20260322-00000032,20250108-00002105,product_view,2026-03-22 10:46:23.751121845
20260322-00000032,20250108-00002105,add_to_cart,2026-03-22 10:49:22.546351283
20260322-00000033,20230921-00000976,landing_page,2026-03-22 10:55:05.000000000
20260322-00000034,20230212-00000160,landing_page,2026-03-22 11:18:47.000000000
20260322-00000035,20230624-00000613,landing_page,2026-03-22 11:19:58.000000000
20260322-00000035,20230624-00000613,product_view,2026-03-22 11:20:52.053794830
20260322-00000035,20230624-00000613,add_to_cart,2026-03-22 11:22:37.536996781
20260322-00000036,20230802-00000747,landing_page,2026-03-22 11:21:32.000000000
20260322-00000036,20230802-00000747,product_view,2026-03-22 11:23:13.127784975
20260322-00000037,20241020-00001952,landing_page,2026-03-22 11:22:51.000000000
20260322-00000037,20241020-00001952,product_view,2026-03-22 11:23:31.669815769
20260322-00000037,20241020-00001952,add_to_cart,2026-03-22 11:36:13.444436822
20260322-00000038,20230221-00000196,landing_page,2026-03-22 11:39:25.000000000
20260322-00000038,20230221-00000196,product_view,2026-03-22 11:45:45.574223087
20260322-00000038,20230221-00000196,add_to_cart,2026-03-22 12:01:06.601326021
20260322-00000038,20230221-00000196,checkout,2026-03-22 12:06:17.900577598
20260322-00000038,20230221-00000196,paid,2026-03-22 12:18:19.438979800
20260322-00000039,20240516-00001618,landing_page,2026-03-22 11:45:46.000000000
20260322-00000039,20240516-00001618,product_view,2026-03-22 11:46:14.555171570
20260322-00000039,20240516-00001618,add_to_cart,2026-03-22 11:47:24.696655936
20260322-00000040,20250506-00002411,landing_page,2026-03-22 11:52:56.000000000
20260322-00000040,20250506-00002411,product_view,2026-03-22 11:53:50.590516946
20260322-00000041,20241102-00001974,landing_page,2026-03-22 12:01:24.000000000
20260322-00000041,20241102-00001974,product_view,2026-03-22 12:14:11.779122359
20260322-00000041,20241102-00001974,add_to_cart,2026-03-22 12:31:32.301126022
20260322-00000041,20241102-00001974,checkout,2026-03-22 12:37:45.540022710
20260322-00000041,20241102-00001974,paid,2026-03-22 12:44:26.679249948
20260322-00000042,20260202-00003166,landing_page,2026-03-22 12:29:14.000000000
20260322-00000042,20260202-00003166,product_view,2026-03-22 12:30:27.859078245
20260322-00000043,20230518-00000499,landing_page,2026-03-22 12:50:00.000000000
20260322-00000044,20230509-00000467,landing_page,2026-03-22 12:56:43.000000000
20260322-00000044,20230509-00000467,product_view,2026-03-22 12:57:20.914032538
20260322-00000044,20230509-00000467,add_to_cart,2026-03-22 13:01:20.484660654
20260322-00000044,20230509-00000467,checkout,2026-03-22 13:05:34.537854489
20260322-00000044,20230509-00000467,paid,2026-03-22 13:08:57.767452088
20260322-00000045,20230917-00000960,landing_page,2026-03-22 13:43:06.000000000
20260322-00000045,20230917-00000960,product_view,2026-03-22 13:43:51.657336705
20260322-00000045,20230917-00000960,add_to_cart,2026-03-22 13:58:31.773095819
20260322-00000045,20230917-00000960,checkout,2026-03-22 14:04:10.767785941
20260322-00000045,20230917-00000960,paid,2026-03-22 14:52:10.174997140
20260322-00000046,20260216-00003206,landing_page,2026-03-22 13:50:09.000000000
20260322-00000046,20260216-00003206,product_view,2026-03-22 13:51:01.753623140
20260322-00000046,20260216-00003206,add_to_cart,2026-03-22 13:57:17.449209635
20260322-00000047,20250810-00002662,landing_page,2026-03-22 13:57:23.000000000
20260322-00000047,20250810-00002662,product_view,2026-03-22 14:02:31.686141916
20260322-00000048,20240928-00001905,landing_page,2026-03-22 14:00:59.000000000
20260322-00000048,20240928-00001905,product_view,2026-03-22 14:03:11.286234451
20260322-00000048,20240928-00001905,add_to_cart,2026-03-22 14:32:51.685937916
20260322-00000048,20240928-00001905,checkout,2026-03-22 14:38:33.157631854
20260322-00000048,20240928-00001905,paid,2026-03-22 14:41:18.941668761
20260322-00000049,20240731-00001768,landing_page,2026-03-22 14:01:07.000000000
20260322-00000050,20230331-00000324,landing_page,2026-03-22 14:03:42.000000000
20260322-00000050,20230331-00000324,product_view,2026-03-22 14:09:09.089767824
20260322-00000051,20251130-00002996,landing_page,2026-03-22 14:08:41.000000000
20260322-00000051,20251130-00002996,product_view,2026-03-22 14:09:31.208669894
20260322-00000051,20251130-00002996,add_to_cart,2026-03-22 14:14:22.196117802
20260322-00000052,20230926-00000994,landing_page,2026-03-22 14:13:25.000000000
20260322-00000053,20230122-00000106,landing_page,2026-03-22 14:14:28.000000000
20260322-00000054,20250829-00002726,landing_page,2026-03-22 14:16:28.000000000
20260322-00000054,20250829-00002726,product_view,2026-03-22 14:17:17.321927367
20260322-00000054,20250829-00002726,add_to_cart,2026-03-22 14:44:53.462850475
20260322-00000054,20250829-00002726,checkout,2026-03-22 14:52:46.366048667
20260322-00000054,20250829-00002726,paid,2026-03-22 15:36:53.118155270
20260322-00000055,20260228-00003234,landing_page,2026-03-22 14:31:01.000000000
20260322-00000056,20231012-00001050,landing_page,2026-03-22 14:32:04.000000000
20260322-00000056,20231012-00001050,product_view,2026-03-22 14:41:10.722517877
20260322-00000056,20231012-00001050,add_to_cart,2026-03-22 14:48:02.372204474
20260322-00000056,20231012-00001050,checkout,2026-03-22 14:56:38.505307166
20260322-00000056,20231012-00001050,paid,2026-03-22 15:05:01.621903337
20260322-00000057,20241022-00001956,landing_page,2026-03-22 14:41:52.000000000
20260322-00000057,20241022-00001956,product_view,2026-03-22 14:43:27.967230857
20260322-00000057,20241022-00001956,add_to_cart,2026-03-22 14:50:24.000126256
20260322-00000057,20241022-00001956,checkout,2026-03-22 14:53:56.860626152
20260322-00000058,20240817-00001822,landing_page,2026-03-22 14:56:52.000000000
20260322-00000058,20240817-00001822,product_view,2026-03-22 14:58:07.722270518
20260322-00000059,20250111-00002117,landing_page,2026-03-22 15:03:09.000000000
20260322-00000060,20231112-00001184,landing_page,2026-03-22 15:04:49.000000000
20260322-00000061,20231231-00001365,landing_page,2026-03-22 15:05:41.000000000
20260322-00000061,20231231-00001365,product_view,2026-03-22 15:05:53.684420609
20260322-00000062,20260213-00003197,landing_page,2026-03-22 15:13:15.000000000
20260322-00000063,20260318-00003294,landing_page,2026-03-22 15:15:10.000000000
20260322-00000063,20260318-00003294,product_view,2026-03-22 15:18:24.723574260
20260322-00000064,20230701-00000641,landing_page,2026-03-22 15:31:55.000000000
20260322-00000065,20260318-00003293,landing_page,2026-03-22 15:38:13.000000000
20260322-00000066,20230205-00000146,landing_page,2026-03-22 15:47:00.000000000
20260322-00000067,20240509-00001602,landing_page,2026-03-22 15:48:53.000000000
20260322-00000068,20260119-00003126,landing_page,2026-03-22 15:49:21.000000000
20260322-00000069,20230207-00000148,landing_page,2026-03-22 15:49:54.000000000
20260322-00000069,20230207-00000148,product_view,2026-03-22 15:51:01.580105169
20260322-00000069,20230207-00000148,add_to_cart,2026-03-22 15:53:40.089656076
20260322-00000069,20230207-00000148,checkout,2026-03-22 16:00:07.749781326
20260322-00000069,20230207-00000148,paid,2026-03-22 16:42:51.024872730
20260322-00000070,20230119-00000098,landing_page,2026-03-22 15:50:53.000000000
20260322-00000071,20230306-00000235,landing_page,2026-03-22 15:58:24.000000000
20260322-00000071,20230306-00000235,product_view,2026-03-22 15:59:55.536917282
20260322-00000071,20230306-00000235,add_to_cart,2026-03-22 16:12:44.124739858
20260322-00000071,20230306-00000235,checkout,2026-03-22 16:20:45.138186247
20260322-00000071,20230306-00000235,paid,2026-03-22 18:02:54.782609078
20260322-00000072,20260313-00003281,landing_page,2026-03-22 16:09:23.000000000
20260322-00000072,20260313-00003281,product_view,2026-03-22 16:10:27.956199616
20260322-00000072,20260313-00003281,add_to_cart,2026-03-22 16:46:40.784377205
20260322-00000072,20260313-00003281,checkout,2026-03-22 16:54:34.362305216
20260322-00000072,20260313-00003281,paid,2026-03-22 17:27:46.653916993
20260322-00000073,20240714-00001743,landing_page,2026-03-22 16:13:11.000000000
20260322-00000073,20240714-00001743,product_view,2026-03-22 16:24:27.422759713
20260322-00000074,20251203-00003007,landing_page,2026-03-22 16:14:27.000000000
20260322-00000074,20251203-00003007,product_view,2026-03-22 16:20:57.063341151
20260322-00000074,20251203-00003007,add_to_cart,2026-03-22 16:22:19.684270980
20260322-00000074,20251203-00003007,checkout,2026-03-22 16:29:09.086452620
20260322-00000074,20251203-00003007,paid,2026-03-22 16:40:33.254337938
20260322-00000075,20260210-00003190,landing_page,2026-03-22 16:15:40.000000000
20260322-00000075,20260210-00003190,product_view,2026-03-22 16:16:13.757569283
20260322-00000075,20260210-00003190,add_to_cart,2026-03-22 16:21:18.854635077
20260322-00000075,20260210-00003190,checkout,2026-03-22 16:30:57.471482897
20260322-00000075,20260210-00003190,paid,2026-03-22 16:58:16.570197617
20260322-00000076,20230409-00000359,landing_page,2026-03-22 16:17:52.000000000
20260322-00000076,20230409-00000359,product_view,2026-03-22 16:18:16.389737484
20260322-00000076,20230409-00000359,add_to_cart,2026-03-22 16:25:26.711888384
20260322-00000076,20230409-00000359,checkout,2026-03-22 16:35:33.809403009
20260322-00000076,20230409-00000359,paid,2026-03-22 17:50:39.892286234
20260322-00000077,20251109-00002922,landing_page,2026-03-22 16:27:03.000000000
20260322-00000078,20231207-00001275,landing_page,2026-03-22 16:30:50.000000000
20260322-00000078,20231207-00001275,product_view,2026-03-22 16:31:59.222557419
20260322-00000079,20250416-00002367,landing_page,2026-03-22 16:36:06.000000000
20260322-00000079,20250416-00002367,product_view,2026-03-22 16:36:20.809039613
20260322-00000080,20230819-00000832,landing_page,2026-03-22 16:37:52.000000000
20260322-00000080,20230819-00000832,product_view,2026-03-22 16:39:17.656619129
20260322-00000081,20260127-00003141,landing_page,2026-03-22 16:37:53.000000000
20260322-00000081,20260127-00003141,product_view,2026-03-22 16:40:36.651250732
20260322-00000081,20260127-00003141,add_to_cart,2026-03-22 16:44:16.717758199
20260322-00000081,20260127-00003141,checkout,2026-03-22 16:54:32.355806596
20260322-00000081,20260127-00003141,paid,2026-03-22 17:10:19.126640728
20260322-00000082,20231203-00001259,landing_page,2026-03-22 16:38:50.000000000
20260322-00000082,20231203-00001259,product_view,2026-03-22 16:41:09.165262923
20260322-00000082,20231203-00001259,add_to_cart,2026-03-22 17:01:32.396531432
20260322-00000082,20231203-00001259,checkout,2026-03-22 17:06:10.975085086
20260322-00000082,20231203-00001259,paid,2026-03-22 17:31:47.688140582
20260322-00000083,20251109-00002928,landing_page,2026-03-22 16:45:18.000000000
20260322-00000083,20251109-00002928,product_view,2026-03-22 16:46:14.203703841
20260322-00000084,20231012-00001049,landing_page,2026-03-22 16:51:56.000000000
20260322-00000084,20231012-00001049,product_view,2026-03-22 16:56:15.411983359
20260322-00000084,20231012-00001049,add_to_cart,2026-03-22 17:02:00.618168243
20260322-00000084,20231012-00001049,checkout,2026-03-22 17:08:55.992105333
20260322-00000084,20231012-00001049,paid,2026-03-22 17:28:56.996393732
20260322-00000085,20230622-00000605,landing_page,2026-03-22 16:54:25.000000000
20260322-00000086,20240705-00001722,landing_page,2026-03-22 16:59:53.000000000
20260322-00000087,20260308-00003264,landing_page,2026-03-22 17:02:40.000000000
20260322-00000087,20260308-00003264,product_view,2026-03-22 17:04:42.922315351
20260322-00000088,20260214-00003198,landing_page,2026-03-22 17:09:41.000000000
20260322-00000089,20231123-00001221,landing_page,2026-03-22 17:10:59.000000000
20260322-00000090,20230317-00000272,landing_page,2026-03-22 17:13:00.000000000
20260322-00000091,20231004-00001023,landing_page,2026-03-22 17:22:44.000000000
20260322-00000091,20231004-00001023,product_view,2026-03-22 17:23:42.198093133
20260322-00000092,20250126-00002148,landing_page,2026-03-22 17:27:41.000000000
20260322-00000093,20230809-00000784,landing_page,2026-03-22 17:37:40.000000000
20260322-00000094,20231115-00001191,landing_page,2026-03-22 17:41:49.000000000
20260322-00000094,20231115-00001191,product_view,2026-03-22 17:47:34.335082733
20260322-00000095,20240527-00001644,landing_page,2026-03-22 17:42:24.000000000
20260322-00000096,20250308-00002254,landing_page,2026-03-22 17:45:39.000000000
20260322-00000096,20250308-00002254,product_view,2026-03-22 17:50:14.201870826
20260322-00000096,20250308-00002254,add_to_cart,2026-03-22 17:52:17.395800316
20260322-00000097,20231124-00001224,landing_page,2026-03-22 17:46:46.000000000
20260322-00000098,20240323-00001523,landing_page,2026-03-22 17:47:15.000000000
20260322-00000099,20240709-00001733,landing_page,2026-03-22 17:54:13.000000000
20260322-00000100,20250803-00002641,landing_page,2026-03-22 18:08:05.000000000
20260322-00000100,20250803-00002641,product_view,2026-03-22 18:10:07.568523847
20260322-00000100,20250803-00002641,add_to_cart,2026-03-22 18:13:44.301523712
20260322-00000100,20250803-00002641,checkout,2026-03-22 18:22:47.697796723
20260322-00000100,20250803-00002641,paid,2026-03-22 18:41:27.467440285
20260322-00000101,20230115-00000087,landing_page,2026-03-22 18:08:05.000000000
20260322-00000101,20230115-00000087,product_view,2026-03-22 18:09:08.190505461
20260322-00000102,20250522-00002452,landing_page,2026-03-22 18:14:08.000000000
20260322-00000103,20240616-00001679,landing_page,2026-03-22 18:14:31.000000000
20260322-00000103,20240616-00001679,product_view,2026-03-22 18:15:18.434216325
20260322-00000103,20240616-00001679,add_to_cart,2026-03-22 18:17:03.030030955
20260322-00000104,20230916-00000955,landing_page,2026-03-22 18:15:59.000000000
20260322-00000104,20230916-00000955,product_view,2026-03-22 18:28:54.065961864
20260322-00000104,20230916-00000955,add_to_cart,2026-03-22 18:37:27.584144415
20260322-00000105,20260309-00003267,landing_page,2026-03-22 18:19:31.000000000
20260322-00000105,20260309-00003267,product_view,2026-03-22 18:23:57.370728108
20260322-00000105,20260309-00003267,add_to_cart,2026-03-22 18:24:47.309815866
20260322-00000106,20230402-00000330,landing_page,2026-03-22 18:19:47.000000000
20260322-00000107,20230507-00000458,landing_page,2026-03-22 18:27:52.000000000
20260322-00000108,20250910-00002766,landing_page,2026-03-22 18:29:44.000000000
20260322-00000109,20231014-00001056,landing_page,2026-03-22 18:35:25.000000000
20260322-00000110,20230824-00000854,landing_page,2026-03-22 18:36:43.000000000
20260322-00000111,20241127-00002023,landing_page,2026-03-22 18:39:52.000000000
20260322-00000111,20241127-00002023,product_view,2026-03-22 18:41:37.047420106
20260322-00000112,20250528-00002476,landing_page,2026-03-22 18:45:45.000000000
20260322-00000113,20230406-00000347,landing_page,2026-03-22 18:48:46.000000000
20260322-00000113,20230406-00000347,product_view,2026-03-22 18:49:44.086114359
20260322-00000114,20240214-00001446,landing_page,2026-03-22 18:49:08.000000000
20260322-00000115,20241115-00002002,landing_page,2026-03-22 18:54:19.000000000
20260322-00000116,20240407-00001553,landing_page,2026-03-22 18:58:55.000000000
20260322-00000116,20240407-00001553,product_view,2026-03-22 18:59:44.781237579
20260322-00000117,20231001-00001013,landing_page,2026-03-22 19:03:04.000000000
20260322-00000117,20231001-00001013,product_view,2026-03-22 19:03:19.214057431
20260322-00000117,20231001-00001013,add_to_cart,2026-03-22 19:04:53.833311191
20260322-00000117,20231001-00001013,checkout,2026-03-22 19:11:23.881080842
20260322-00000117,20231001-00001013,paid,2026-03-22 19:24:35.745539770
20260322-00000118,20230507-00000457,landing_page,2026-03-22 19:10:50.000000000
20260322-00000119,20240221-00001460,landing_page,2026-03-22 19:16:51.000000000
20260322-00000119,20240221-00001460,product_view,2026-03-22 19:20:15.755645916
