session_id,user_id,trx_id,date,total_price
20260331-00000033,20231212-00001293,20260331-00009573,2026-03-31 13:36:30.821422368,136800
20260331-00000042,20250612-00002516,20260331-00009574,2026-03-31 15:42:39.077163851,693900
20260331-00000044,20240811-00001808,20260331-00009575,2026-03-31 15:09:49.127204429,139300
20260331-00000057,20240314-00001505,20260331-00009576,2026-03-31 19:57:16.953412142,22000
20260331-00000058,20240701-00001709,20260331-00009577,2026-03-31 22:59:55.959497294,381700
20260331-00000063,20250728-00002628,20260331-00009578,2026-03-31 22:44:12.211993090,348600
20260401-00000002,20250106-00002098,20260401-00009579,2026-04-01 04:55:29.874130629,125400
20260401-00000008,20231004-00001022,20260401-00009580,2026-04-01 09:48:32.995567049,1266900
20260401-00000019,20260328-00003330,20260401-00009581,2026-04-01 09:28:55.465155890,441300
20260401-00000020,20230228-00000222,20260401-00009582,2026-04-01 10:38:01.342094164,280500
20260401-00000027,20250719-00002607,20260401-00009583,2026-04-01 12:26:51.744016263,347100
20260401-00000030,20260113-00003105,20260401-00009584,2026-04-01 12:50:58.965157962,324500
20260401-00000039,20231217-00001311,20260401-00009585,2026-04-01 14:00:11.440398049,346900
20260401-00000040,20240311-00001498,20260401-00009586,2026-04-01 19:40:02.940720170,159300
20260401-00000042,20240825-00001844,20260401-00009587,2026-04-01 15:00:54.912435816,280700
20260401-00000044,20231108-00001165,20260401-00009588,2026-04-01 14:54:11.029831378,297300
20260401-00000049,20230121-00000103,20260401-00009589,2026-04-01 16:17:42.372246367,292700
20260401-00000062,20240809-00001797,20260401-00009590,2026-04-01 19:14:21.238312652,97300
20260402-00000001,20230418-00000399,20260402-00009591,2026-04-02 05:56:25.907865800,766800
20260402-00000004,20251125-00002982,20260402-00009592,2026-04-02 06:54:10.003553051,120000
20260402-00000019,20230818-00000826,20260402-00009593,2026-04-02 09:00:33.320461307,167900
20260402-00000024,20251025-00002888,20260402-00009594,2026-04-02 09:54:14.953642034,140800
20260402-00000026,20240310-00001497,20260402-00009595,2026-04-02 10:21:47.601706640,1949800
20260402-00000038,20250607-00002505,20260402-00009596,2026-04-02 13:02:26.048617893,694300
20260402-00000039,20230809-00000782,20260402-00009597,2026-04-02 14:06:39.917529443,239900
20260402-00000040,20231207-00001275,20260402-00009598,2026-04-02 16:14:06.867126800,688500
20260402-00000044,20230730-00000735,20260402-00009599,2026-04-02 17:10:40.345451961,155500
20260402-00000046,20240601-00001654,20260402-00009600,2026-04-02 18:18:33.091726730,252800
20260402-00000065,20250414-00002362,20260402-00009601,2026-04-02 22:05:01.954747083,108000
20260403-00000011,20260209-00003187,20260403-00009602,2026-04-03 08:52:03.066185730,485900
20260403-00000014,20241222-00002062,20260403-00009603,2026-04-03 10:06:54.154250592,1937000
20260403-00000019,20240728-00001762,20260403-00009604,2026-04-03 10:35:59.718399736,618900
20260403-00000025,20231001-00001013,20260403-00009605,2026-04-03 11:53:25.775745341,319200
20260403-00000026,20250410-00002349,20260403-00009606,2026-04-03 14:05:19.307524508,314300
20260403-00000038,20240801-00001772,20260403-00009607,2026-04-03 13:34:09.304157906,320700
20260403-00000045,20250312-00002270,20260403-00009608,2026-04-03 16:08:49.890186340,1013600
20260403-00000052,20231210-00001286,20260403-00009609,2026-04-03 18:41:48.727185844,149600
20260403-00000060,20250313-00002276,20260403-00009610,2026-04-03 18:51:17.140833239,49800
20260403-00000061,20250111-00002112,20260403-00009611,2026-04-03 19:11:35.641725533,338700
20260403-00000065,20231217-00001307,20260403-00009612,2026-04-03 20:03:17.956191934,774500
20260403-00000067,20250124-00002141,20260404-00009613,2026-04-04 00:02:43.577783707,475800
20260403-00000068,20230909-00000919,20260403-00009614,2026-04-03 20:43:56.470040026,213600
20260404-00000002,20230625-00000621,20260404-00009615,2026-04-04 05:16:52.990604338,397300
20260404-00000016,20250524-00002464,20260404-00009616,2026-04-04 07:33:27.804409586,425700
20260404-00000022,20230429-00000435,20260404-00009617,2026-04-04 11:44:23.416866905,141000
20260404-00000024,20240601-00001654,20260404-00009618,2026-04-04 09:06:02.071464879,423100
20260404-00000029,20250521-00002451,20260404-00009619,2026-04-04 08:42:18.094453233,329800
20260404-00000042,20250717-00002597,20260404-00009620,2026-04-04 10:18:04.525089054,1255300
20260404-00000043,20250119-00002128,20260404-00009621,2026-04-04 10:36:08.558635097,348000
20260404-00000044,20251118-00002955,20260404-00009622,2026-04-04 11:08:09.504947362,470200
20260404-00000046,20240107-00001379,20260404-00009623,2026-04-04 12:01:08.345622959,255400
20260404-00000048,20240407-00001555,20260404-00009624,2026-04-04 11:50:42.812143656,618400
20260404-00000053,20250305-00002245,20260404-00009625,2026-04-04 11:51:03.486851788,1328300
20260404-00000067,20250713-00002588,20260404-00009626,2026-04-04 12:29:12.387359298,580400
20260404-00000069,20260308-00003264,20260404-00009627,2026-04-04 13:05:18.397417569,836000
20260404-00000081,20231128-00001238,20260404-00009628,2026-04-04 14:00:31.077937487,146100
20260404-00000082,20240114-00001387,20260404-00009629,2026-04-04 16:40:05.527778002,159500
20260404-00000083,20250311-00002268,20260404-00009630,2026-04-04 14:58:50.779552061,277200
20260404-00000094,20260225-00003230,20260404-00009631,2026-04-04 16:20:17.950934269,150800
20260404-00000095,20260201-00003162,20260404-00009632,2026-04-04 16:00:53.409184979,542300
20260404-00000096,20240221-00001460,20260404-00009633,2026-04-04 15:57:10.390218055,231100
20260404-00000107,20250413-00002359,20260404-00009634,2026-04-04 17:06:08.775798958,431300
20260404-00000108,20241116-00002007,20260404-00009635,2026-04-04 16:28:05.077991669,76900
20260404-00000109,20250323-00002308,20260404-00009636,2026-04-04 21:16:09.304848682,1897100
20260404-00000116,20231104-00001143,20260404-00009637,2026-04-04 17:47:26.540297410,492500
20260404-00000129,20230701-00000643,20260404-00009638,2026-04-04 19:33:51.246992554,252200
20260404-00000140,20230101-00000024,20260404-00009639,2026-04-04 20:27:33.360490573,552100
20260404-00000162,20240409-00001557,20260404-00009640,2026-04-04 23:01:58.678527263,131700
20260404-00000163,20231231-00001364,20260404-00009641,2026-04-04 23:32:14.268498727,346200
20260405-00000002,20240702-00001714,20260405-00009642,2026-04-05 06:24:18.416481573,970200
20260405-00000003,20230225-00000210,20260405-00009643,2026-04-05 06:54:03.674164874,312800
20260405-00000016,20230508-00000463,20260405-00009644,2026-04-05 09:06:43.692234266,176300
20260405-00000018,20230226-00000214,20260405-00009645,2026-04-05 09:09:39.690571632,1056700
20260405-00000024,20241129-00002027,20260405-00009646,2026-04-05 10:11:48.423859993,309600
20260405-00000032,20230520-00000503,20260405-00009647,2026-04-05 12:53:33.988138247,286200
20260405-00000045,20240320-00001520,20260405-00009648,2026-04-05 12:51:03.300680717,119200
20260405-00000053,20260308-00003266,20260405-00009649,2026-04-05 13:18:33.090870191,450600
20260405-00000061,20230510-00000473,20260405-00009650,2026-04-05 14:32:49.043091083,627000
20260405-00000069,20250620-00002534,20260405-00009651,2026-04-05 23:32:00.500777099,480900
20260405-00000076,20251025-00002890,20260405-00009652,2026-04-05 15:39:21.617577482,182200
20260405-00000111,20231014-00001062,20260405-00009653,2026-04-05 19:45:57.085346925,103400
20260405-00000117,20230623-00000608,20260405-00009654,2026-04-05 20:27:42.520161028,739300
20260405-00000125,20230127-00000118,20260406-00009655,2026-04-06 09:01:05.177438802,530500
20260405-00000127,20250820-00002700,20260405-00009656,2026-04-05 21:07:58.683917971,388200
20260405-00000131,20250827-00002722,20260405-00009657,2026-04-05 21:44:42.849074007,344900
20260405-00000143,20250523-00002457,20260405-00009658,2026-04-05 23:24:21.623887805,142600
20260406-00000001,20250303-00002240,20260406-00009659,2026-04-06 05:42:08.813295421,1955000
20260406-00000006,20250120-00002130,20260406-00009660,2026-04-06 07:04:13.600589524,1590600
20260406-00000013,20250816-00002685,20260406-00009661,2026-04-06 08:22:32.703398438,1028800
20260406-00000032,20250111-00002113,20260406-00009662,2026-04-06 12:19:26.930811778,583100
20260406-00000035,20230514-00000486,20260406-00009663,2026-04-06 14:17:12.300974405,354200
20260406-00000044,20251004-00002837,20260406-00009664,2026-04-06 15:40:10.766989005,2416800
20260406-00000046,20250804-00002643,20260406-00009665,2026-04-06 16:25:24.000958025,466600
20260406-00000056,20251025-00002888,20260406-00009666,2026-04-06 19:21:20.706898521,251800
20260406-00000058,20250330-00002323,20260406-00009667,2026-04-06 20:20:58.341917443,625100
20260406-00000062,20250809-00002658,20260406-00009668,2026-04-06 20:26:12.966519377,116300
20260406-00000071,20230120-00000099,20260406-00009669,2026-04-06 23:23:01.271647295,259800
20260407-00000003,20230127-00000118,20260407-00009670,2026-04-07 07:02:50.367606404,625400
20260407-00000010,20240526-00001641,20260407-00009671,2026-04-07 08:31:07.340529856,226800
20260407-00000012,20250303-00002240,20260407-00009672,2026-04-07 10:12:25.396772913,1620600
20260407-00000015,20260109-00003094,20260407-00009673,2026-04-07 11:00:26.463374444,406600
20260407-00000018,20240806-00001791,20260407-00009674,2026-04-07 11:39:31.541848802,300000
20260407-00000019,20240106-00001376,20260407-00009675,2026-04-07 12:16:48.736599131,349600
20260407-00000023,20250629-00002558,20260407-00009676,2026-04-07 14:04:00.865001293,491400
20260407-00000032,20250823-00002707,20260407-00009677,2026-04-07 16:42:03.007313537,490000
20260407-00000037,20230101-00000031,20260407-00009678,2026-04-07 17:28:47.979812905,378400
20260407-00000055,20240920-00001894,20260407-00009679,2026-04-07 21:38:23.354930067,179100
20260407-00000057,20260330-00003333,20260407-00009680,2026-04-07 20:46:43.890689908,134600
20260407-00000060,20231014-00001056,20260407-00009681,2026-04-07 21:39:50.748335421,415900
20260407-00000061,20230701-00000643,20260407-00009682,2026-04-07 21:35:50.691440225,131200
20260408-00000006,20260331-00003339,20260408-00009683,2026-04-08 09:23:47.023369780,464700
20260408-00000021,20250713-00002588,20260408-00009684,2026-04-08 13:41:01.220096344,659600
20260408-00000022,20260401-00003342,20260408-00009685,2026-04-08 15:04:00.852789641,168900
20260408-00000041,20250121-00002134,20260408-00009686,2026-04-08 19:04:00.923184984,285000
20260408-00000047,20250213-00002199,20260408-00009687,2026-04-08 22:12:29.309575110,295200
20260408-00000061,20230411-00000366,20260408-00009688,2026-04-08 23:41:28.619788711,49400
20260408-00000065,20240701-00001709,20260409-00009689,2026-04-09 00:01:55.044883483,249100
20260408-00000067,20251122-00002968,20260408-00009690,2026-04-08 23:44:39.825384901,311900
20260408-00000068,20250308-00002248,20260409-00009691,2026-04-09 01:28:17.188236754,198400
20260409-00000001,20230429-00000435,20260409-00009692,2026-04-09 03:44:17.725659314,393100
20260409-00000009,20250211-00002195,20260409-00009693,2026-04-09 08:42:23.713529295,186600
20260409-00000011,20240425-00001576,20260409-00009694,2026-04-09 08:26:53.929477222,226800
20260409-00000015,20250729-00002631,20260409-00009695,2026-04-09 11:04:41.307074702,340600
20260409-00000044,20231128-00001236,20260409-00009696,2026-04-09 17:19:31.725452185,51300
20260409-00000049,20230120-00000100,20260409-00009697,2026-04-09 17:51:51.303472131,366800
20260409-00000073,20250605-00002499,20260410-00009698,2026-04-10 09:47:56.248514098,1090600
20260410-00000003,20230407-00000354,20260410-00009699,2026-04-10 05:58:04.502931004,267200
20260410-00000012,20230423-00000416,20260410-00009700,2026-04-10 07:29:28.460281106,526900
20260410-00000017,20250827-00002719,20260410-00009701,2026-04-10 07:55:41.470899669,268500
20260410-00000033,20250910-00002766,20260410-00009702,2026-04-10 11:20:12.718882000,425000
20260410-00000036,20231201-00001245,20260410-00009703,2026-04-10 12:13:52.098967738,321100
20260410-00000037,20250913-00002771,20260410-00009704,2026-04-10 12:24:49.361374848,330300
20260410-00000042,20240827-00001849,20260410-00009705,2026-04-10 13:18:31.082348046,79300
20260410-00000045,20231002-00001014,20260410-00009706,2026-04-10 13:48:31.560767254,121300
20260410-00000054,20230824-00000855,20260410-00009707,2026-04-10 16:27:18.430249596,515400
20260410-00000056,20240917-00001892,20260410-00009708,2026-04-10 17:28:48.945949670,1185300
20260410-00000062,20250518-00002439,20260410-00009709,2026-04-10 19:57:38.987750940,321500
20260410-00000063,20251130-00002998,20260410-00009710,2026-04-10 19:58:12.255006285,101500
20260410-00000069,20260321-00003304,20260410-00009711,2026-04-10 21:14:54.673758070,24200
20260410-00000084,20230819-00000829,20260410-00009712,2026-04-10 23:13:05.100455034,27900
20260411-00000003,20240917-00001892,20260411-00009713,2026-04-11 05:04:52.347838212,1095500
20260411-00000009,20250303-00002241,20260411-00009714,2026-04-11 07:32:02.247906985,199100
20260411-00000013,20250914-00002775,20260411-00009715,2026-04-11 06:49:13.973088354,178700
20260411-00000026,20250404-00002338,20260411-00009716,2026-04-11 09:52:07.725748148,1206200
20260411-00000040,20240217-00001450,20260411-00009717,2026-04-11 12:20:10.721452603,318000
20260411-00000050,20230323-00000293,20260411-00009718,2026-04-11 13:21:52.787771476,110700
20260411-00000053,20230813-00000802,20260411-00009719,2026-04-11 13:39:18.506267919,17900
20260411-00000065,20260312-00003280,20260411-00009720,2026-04-11 15:36:49.458609391,77100
20260411-00000066,20230623-00000608,20260411-00009721,2026-04-11 14:56:06.017288299,1231500
20260411-00000067,20230223-00000204,20260411-00009722,2026-04-11 14:51:48.427838426,1005700
20260411-00000070,20230617-00000585,20260411-00009723,2026-04-11 15:00:16.995115846,294500
20260411-00000078,20240517-00001620,20260411-00009724,2026-04-11 16:15:39.170164384,283300
20260411-00000086,20241223-00002066,20260411-00009725,2026-04-11 16:21:40.418028309,569800
20260411-00000091,20250917-00002784,20260411-00009726,2026-04-11 17:57:18.094507212,547600
20260411-00000095,20240505-00001594,20260411-00009727,2026-04-11 18:01:53.005738493,117500
20260411-00000117,20250312-00002270,20260411-00009728,2026-04-11 19:39:08.690334871,324800
20260411-00000139,20250920-00002796,20260411-00009729,2026-04-11 22:19:40.548644265,876300
20260411-00000150,20250308-00002250,20260412-00009730,2026-04-12 00:00:12.060676758,91500
20260412-00000014,20230221-00000196,20260412-00009731,2026-04-12 08:15:03.663490658,398500
20260412-00000017,20240511-00001608,20260412-00009732,2026-04-12 08:47:36.947329817,1455600
20260412-00000025,20230218-00000181,20260412-00009733,2026-04-12 10:11:21.670844891,61500
20260412-00000027,20250302-00002239,20260412-00009734,2026-04-12 10:04:27.051929731,330900
20260412-00000034,20251109-00002923,20260412-00009735,2026-04-12 12:02:33.600753536,616100
20260412-00000043,20251117-00002951,20260412-00009736,2026-04-12 12:12:01.673831768,165800
20260412-00000048,20230910-00000921,20260412-00009737,2026-04-12 13:04:22.299844979,170100
20260412-00000050,20250712-00002584,20260412-00009738,2026-04-12 13:23:28.068858356,694600
20260412-00000052,20231011-00001047,20260412-00009739,2026-04-12 13:45:38.316124590,511500
20260412-00000065,20241105-00001987,20260412-00009740,2026-04-12 15:04:08.104952614,1177000
20260412-00000073,20260115-00003111,20260412-00009741,2026-04-12 16:15:54.270285709,186100
20260412-00000081,20230216-00000177,20260412-00009742,2026-04-12 17:49:25.942084677,632800
20260412-00000082,20230806-00000775,20260412-00009743,2026-04-12 18:30:01.855038498,740500
20260412-00000092,20251122-00002968,20260412-00009744,2026-04-12 18:54:31.968106762,329700
20260412-00000094,20230702-00000653,20260412-00009745,2026-04-12 19:09:57.643515159,690300
20260412-00000118,20250404-00002338,20260412-00009746,2026-04-12 20:11:28.420971627,644300
20260412-00000119,20251130-00002998,20260412-00009747,2026-04-12 20:11:07.993462300,169600
20260412-00000128,20231012-00001050,20260412-00009748,2026-04-12 21:01:29.253526787,1100600
20260412-00000132,20230811-00000788,20260412-00009749,2026-04-12 22:07:04.698684915,272000
20260412-00000135,20230822-00000844,20260412-00009750,2026-04-12 22:26:53.548004984,63000
20260412-00000140,20240204-00001431,20260413-00009751,2026-04-13 00:24:09.176736850,164000
20260412-00000141,20250605-00002499,20260413-00009752,2026-04-13 00:19:17.044116284,436100
20260413-00000002,20240303-00001481,20260413-00009753,2026-04-13 04:58:12.333414605,1779200
20260413-00000010,20250814-00002679,20260413-00009754,2026-04-13 09:49:30.818700149,559900
20260413-00000011,20250524-00002463,20260413-00009755,2026-04-13 10:50:56.500732466,139400
20260413-00000017,20231208-00001281,20260413-00009756,2026-04-13 11:30:02.413100483,229600
20260413-00000026,20260309-00003268,20260413-00009757,2026-04-13 16:38:10.355217626,387100
20260413-00000027,20230323-00000292,20260413-00009758,2026-04-13 15:59:46.826581045,139900
20260413-00000028,20251109-00002926,20260413-00009759,2026-04-13 17:42:39.005702843,3000
20260413-00000031,20250618-00002529,20260413-00009760,2026-04-13 17:28:08.368152178,727200
20260413-00000048,20230702-00000653,20260413-00009761,2026-04-13 19:54:31.976061669,657600
20260413-00000055,20240118-00001400,20260413-00009762,2026-04-13 20:58:09.206070740,142400
20260413-00000057,20251109-00002925,20260413-00009763,2026-04-13 21:24:55.890387308,96700
20260414-00000006,20240302-00001476,20260414-00009764,2026-04-14 07:48:41.268091459,1090800
20260414-00000010,20231012-00001049,20260414-00009765,2026-04-14 09:02:13.017076582,1668500
20260414-00000023,20240327-00001532,20260414-00009766,2026-04-14 12:22:15.678221018,1081600
20260414-00000033,20230112-00000079,20260414-00009767,2026-04-14 15:43:10.549640306,56400
20260414-00000038,20230912-00000933,20260414-00009768,2026-04-14 16:28:36.425658846,230000
20260414-00000048,20250309-00002257,20260414-00009769,2026-04-14 18:45:14.421840524,604800
20260414-00000064,20260213-00003196,20260414-00009770,2026-04-14 21:19:30.360768070,216400
20260414-00000066,20260403-00003348,20260414-00009771,2026-04-14 21:26:14.579690961,183100
20260414-00000070,20241030-00001972,20260414-00009772,2026-04-14 22:59:36.773195262,245700
20260415-00000001,20240310-00001497,20260415-00009773,2026-04-15 04:39:58.322521515,547400
20260415-00000002,20251109-00002927,20260415-00009774,2026-04-15 04:30:21.463818239,2460900
20260415-00000011,20250112-00002122,20260415-00009775,2026-04-15 07:58:05.250166147,241700
20260415-00000012,20240219-00001459,20260415-00009776,2026-04-15 08:09:40.253841020,318700
20260415-00000020,20250814-00002675,20260415-00009777,2026-04-15 10:11:58.709507983,1202200
20260415-00000021,20240107-00001379,20260415-00009778,2026-04-15 10:17:04.827820245,451600
20260415-00000026,20250209-00002184,20260415-00009779,2026-04-15 11:19:00.728060162,288400
20260415-00000027,20260405-00003354,20260415-00009780,2026-04-15 12:21:08.249817003,622900
20260415-00000041,20230625-00000621,20260415-00009781,2026-04-15 12:37:19.086920514,280800
20260415-00000052,20241017-00001946,20260415-00009782,2026-04-15 18:31:40.772780955,606100
20260415-00000056,20260331-00003339,20260415-00009783,2026-04-15 19:24:36.410309591,1771800
20260415-00000060,20250221-00002216,20260415-00009784,2026-04-15 19:12:38.499850024,88900
20260416-00000005,20250315-00002284,20260416-00009785,2026-04-16 06:15:46.441812088,137700
20260416-00000012,20230314-00000261,20260416-00009786,2026-04-16 06:48:10.556731225,259600
20260416-00000014,20251108-00002920,20260416-00009787,2026-04-16 08:42:48.038582626,232600
20260416-00000017,20230819-00000827,20260416-00009788,2026-04-16 09:11:42.830843905,328500
20260416-00000019,20230112-00000075,20260416-00009789,2026-04-16 09:13:13.101644058,2307700
20260416-00000022,20241208-00002045,20260416-00009790,2026-04-16 09:49:18.822543706,91400
20260416-00000042,20230910-00000921,20260416-00009791,2026-04-16 14:59:31.748403460,96700
20260416-00000052,20240717-00001748,20260416-00009792,2026-04-16 18:16:34.059575193,124300
20260416-00000059,20230503-00000442,20260416-00009793,2026-04-16 20:11:12.134775361,105400
20260416-00000068,20230907-00000908,20260416-00009794,2026-04-16 23:05:41.556544660,191100
20260416-00000073,20240915-00001890,20260417-00009795,2026-04-17 00:06:37.838689016,253100
20260417-00000005,20251111-00002933,20260417-00009796,2026-04-17 09:31:18.611299752,341100
20260417-00000006,20230918-00000963,20260417-00009797,2026-04-17 08:02:33.946942868,234500
20260417-00000019,20231104-00001144,20260417-00009798,2026-04-17 08:33:20.323615740,177900
20260417-00000035,20240412-00001558,20260417-00009799,2026-04-17 12:50:40.929628018,180400
20260417-00000042,20231102-00001137,20260417-00009800,2026-04-17 14:31:58.219937294,195700
20260417-00000052,20240219-00001459,20260417-00009801,2026-04-17 18:05:20.290716560,77700
20260417-00000059,20230612-00000572,20260417-00009802,2026-04-17 18:23:09.025847881,329300
20260417-00000079,20250413-00002359,20260418-00009803,2026-04-18 01:56:17.968360700,161600
20260417-00000081,20231018-00001081,20260417-00009804,2026-04-17 23:13:41.116844543,36600
20260417-00000083,20230228-00000220,20260417-00009805,2026-04-17 23:42:33.703127701,86500
20260417-00000086,20250227-00002231,20260418-00009806,2026-04-18 00:00:03.760086522,255600
20260418-00000002,20231119-00001208,20260418-00009807,2026-04-18 05:07:19.691490875,203600
20260418-00000003,20230512-00000476,20260418-00009808,2026-04-18 06:12:06.342326531,478400
20260418-00000005,20231107-00001162,20260418-00009809,2026-04-18 05:56:25.443153084,318900
20260418-00000013,20240209-00001440,20260418-00009810,2026-04-18 07:52:01.032996612,82900
20260418-00000023,20250323-00002308,20260418-00009811,2026-04-18 08:54:09.833244668,909100
20260418-00000029,20240327-00001533,20260418-00009812,2026-04-18 09:39:17.068636088,311800
20260418-00000031,20230926-00000994,20260418-00009813,2026-04-18 10:04:05.744852807,839000
20260418-00000053,20250601-00002490,20260418-00009814,2026-04-18 14:40:28.877592001,140400
20260418-00000055,20251025-00002888,20260418-00009815,2026-04-18 13:04:09.844257016,237200
20260418-00000056,20250107-00002101,20260418-00009816,2026-04-18 13:33:52.856485032,681600
20260418-00000062,20240829-00001853,20260418-00009817,2026-04-18 13:54:42.386097968,288700
20260418-00000063,20230323-00000296,20260418-00009818,2026-04-18 13:40:55.667562648,43900
20260418-00000069,20241102-00001974,20260418-00009819,2026-04-18 14:44:35.302787644,842600
20260418-00000078,20230615-00000577,20260418-00009820,2026-04-18 15:24:04.510546898,70300
20260418-00000082,20230311-00000249,20260418-00009821,2026-04-18 18:53:02.601965703,147300
20260418-00000087,20230623-00000608,20260418-00009822,2026-04-18 16:04:58.360997996,496400
20260418-00000098,20230127-00000118,20260418-00009823,2026-04-18 16:46:08.468256220,446300
20260418-00000102,20251111-00002932,20260418-00009824,2026-04-18 17:58:49.269115327,1274600
20260418-00000104,20241014-00001942,20260418-00009825,2026-04-18 17:12:17.632782851,97600
20260418-00000106,20260401-00003345,20260418-00009826,2026-04-18 17:21:18.215821715,329700
20260418-00000130,20231222-00001328,20260418-00009827,2026-04-18 19:58:19.257929799,16700
20260418-00000150,20240517-00001620,20260418-00009828,2026-04-18 21:22:01.265001043,307300
20260418-00000151,20230318-00000279,20260418-00009829,2026-04-18 21:37:04.651885854,745200
20260418-00000153,20230101-00000043,20260418-00009830,2026-04-18 22:57:41.311884922,290000
20260418-00000173,20250920-00002796,20260419-00009831,2026-04-19 01:20:09.736237699,851000
20260419-00000003,20251214-00003031,20260419-00009832,2026-04-19 05:53:11.023037861,194400
20260419-00000004,20231117-00001201,20260419-00009833,2026-04-19 05:25:24.198202468,574800
20260419-00000008,20260113-00003105,20260419-00009834,2026-04-19 06:54:53.873644991,89900
20260419-00000011,20260205-00003174,20260419-00009835,2026-04-19 07:22:34.223630518,240000
20260419-00000012,20250210-00002190,20260419-00009836,2026-04-19 07:57:10.382589824,734300
20260419-00000019,20230918-00000964,20260419-00009837,2026-04-19 08:28:49.884243092,449100
20260419-00000024,20230901-00000887,20260419-00009838,2026-04-19 15:45:05.784523293,298700
20260419-00000032,20250716-00002596,20260419-00009839,2026-04-19 10:52:10.653700838,864400
20260419-00000034,20250208-00002178,20260419-00009840,2026-04-19 11:01:28.768058080,85100
20260419-00000042,20240511-00001607,20260419-00009841,2026-04-19 15:08:48.432129177,120000
20260419-00000044,20230115-00000086,20260419-00009842,2026-04-19 11:28:46.877988640,221200
20260419-00000052,20240327-00001532,20260419-00009843,2026-04-19 13:30:49.269885194,1530900
20260419-00000071,20240704-00001720,20260419-00009844,2026-04-19 14:45:25.794246947,273500
20260419-00000083,20250315-00002282,20260419-00009845,2026-04-19 16:37:42.279171847,135800
20260419-00000086,20241221-00002060,20260419-00009846,2026-04-19 18:16:43.625371097,50300
20260419-00000103,20231207-00001279,20260419-00009847,2026-04-19 19:37:02.189513497,321100
20260419-00000128,20230506-00000449,20260419-00009848,2026-04-19 22:09:26.918090951,414000
20260419-00000130,20240526-00001640,20260419-00009849,2026-04-19 22:24:18.424919629,509000
20260420-00000015,20241222-00002061,20260420-00009850,2026-04-20 11:33:11.267218390,325600
20260420-00000019,20240306-00001488,20260420-00009851,2026-04-20 11:41:36.925746940,397300
20260420-00000023,20240401-00001542,20260420-00009852,2026-04-20 12:24:00.016533913,617900
20260420-00000024,20240124-00001412,20260420-00009853,2026-04-20 12:18:08.052499596,266400
20260420-00000027,20230824-00000856,20260420-00009854,2026-04-20 13:57:19.234463669,453900
20260420-00000053,20250208-00002182,20260420-00009855,2026-04-20 21:08:42.821914907,270300
20260420-00000057,20240703-00001717,20260420-00009856,2026-04-20 22:15:33.955637006,40000
20260420-00000060,20231001-00001013,20260421-00009857,2026-04-21 00:11:42.418327153,211800
20260420-00000061,20230101-00000003,20260420-00009858,2026-04-20 23:50:22.057412550,96400
20260421-00000005,20260221-00003220,20260421-00009859,2026-04-21 06:49:09.349208462,283200
20260421-00000009,20250816-00002685,20260421-00009860,2026-04-21 07:28:20.668236560,721600
20260421-00000010,20250107-00002100,20260421-00009861,2026-04-21 07:10:24.141011704,197800
20260421-00000024,20260104-00003082,20260421-00009862,2026-04-21 10:06:52.608579659,20900
20260421-00000037,20260313-00003282,20260421-00009863,2026-04-21 14:38:38.379392971,170000
20260421-00000041,20230207-00000148,20260421-00009864,2026-04-21 14:30:02.747874662,810800
20260421-00000044,20251123-00002972,20260421-00009865,2026-04-21 16:27:43.890279283,507200
20260421-00000049,20231125-00001229,20260421-00009866,2026-04-21 17:21:41.516003811,770700
20260421-00000052,20230328-00000317,20260421-00009867,2026-04-21 20:02:22.427270729,232400
20260421-00000062,20230528-00000531,20260421-00009868,2026-04-21 21:01:16.238485495,190900
20260421-00000064,20250804-00002647,20260421-00009869,2026-04-21 21:33:47.450431617,418800
20260421-00000068,20230219-00000189,20260421-00009870,2026-04-21 23:16:15.826884696,761600
20260421-00000074,20231112-00001184,20260421-00009871,2026-04-21 23:56:43.566088139,177000
20260422-00000009,20231231-00001366,20260422-00009872,2026-04-22 08:40:15.413376092,539700
20260422-00000031,20250401-00002327,20260422-00009873,2026-04-22 12:21:13.014818402,260900
20260422-00000054,20250804-00002647,20260422-00009874,2026-04-22 18:00:14.616340106,456100
20260422-00000058,20260131-00003160,20260422-00009875,2026-04-22 18:33:38.662486842,69100
20260422-00000062,20250125-00002146,20260422-00009876,2026-04-22 19:49:34.884458985,170800
20260422-00000068,20240725-00001755,20260422-00009877,2026-04-22 19:24:50.064285836,336500
20260422-00000074,20250712-00002584,20260422-00009878,2026-04-22 20:35:14.100130125,723000
20260422-00000083,20231130-00001243,20260422-00009879,2026-04-22 22:13:58.213626325,721700
20260422-00000084,20250628-00002553,20260422-00009880,2026-04-22 21:39:31.235968972,134900
20260423-00000009,20230921-00000978,20260423-00009881,2026-04-23 09:14:28.746079132,187200
20260423-00000015,20241102-00001975,20260423-00009882,2026-04-23 11:02:58.138392582,272700
20260423-00000017,20231014-00001063,20260423-00009883,2026-04-23 22:34:17.878644441,914900
20260423-00000020,20230610-00000562,20260423-00009884,2026-04-23 13:09:49.052859827,365200
20260423-00000022,20240118-00001399,20260423-00009885,2026-04-23 13:24:11.250284201,182800
20260423-00000023,20250519-00002444,20260423-00009886,2026-04-23 13:11:10.845941328,610100
20260423-00000028,20230412-00000371,20260423-00009887,2026-04-23 15:01:05.952113061,289000
20260423-00000033,20231130-00001242,20260423-00009888,2026-04-23 17:14:32.312837379,246200
20260423-00000034,20250827-00002720,20260423-00009889,2026-04-23 17:30:49.709339404,257200
