trx_id,user_id,date,product,quantity,unit_price,total_price
20260119-00009868,20230317-00000321,2026-01-19 15:28:39.353336659,dori_fillet_500g,2,38400,76800
20260119-00009868,20230317-00000321,2026-01-19 15:28:39.353336659,toothpaste,5,14300,71500
20260119-00009868,20230317-00000321,2026-01-19 15:28:39.353336659,mixed_vegetables_1kg,5,32800,164000
20260119-00009869,20240921-00001961,2026-01-19 19:13:50.525166236,tortilla_chips_150g,2,20000,40000
20260119-00009869,20240921-00001961,2026-01-19 19:13:50.525166236,frozen_dumplings,4,42900,171600
20260119-00009869,20240921-00001961,2026-01-19 19:13:50.525166236,brown_rice_1kg,2,26500,53000
20260119-00009869,20240921-00001961,2026-01-19 19:13:50.525166236,regular_eggs_10pcs,4,18200,72800
20260119-00009869,20240921-00001961,2026-01-19 19:13:50.525166236,salted_butter_200g,2,18900,37800
20260119-00009869,20240921-00001961,2026-01-19 19:13:50.525166236,potato_chips_150g,5,17400,87000
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,black_tea_100g,1,14200,14200
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,blueberries,3,13200,39600
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,lamb_chop_300g,2,66400,132800
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,kale,3,5000,15000
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,blueberries,4,16500,66000
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,instant_coffee_200g,3,17200,51600
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,organic_eggs_10pcs,3,34300,102900
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,beef_roast_1kg,1,153400,153400
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,cantaloupe,2,41300,82600
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,chocolate_granola_bars_100g,2,26300,52600
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,beets,5,2900,14500
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,lettuce,3,3000,9000
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,mineral_water_A_600mL,2,2900,5800
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,mixed_vegetables_1kg,5,30600,153000
20260119-00009870,20231214-00001368,2026-01-19 20:19:16.827276313,plums,5,3000,15000
20260120-00009871,20250831-00002861,2026-01-20 06:41:01.473836137,conditioner,2,21100,42200
20260120-00009871,20250831-00002861,2026-01-20 06:41:01.473836137,chicken_thigh_500g,1,36000,36000
20260120-00009871,20250831-00002861,2026-01-20 06:41:01.473836137,cola_500mL,1,21700,21700
20260120-00009871,20250831-00002861,2026-01-20 06:41:01.473836137,corn_1kg,1,26200,26200
20260120-00009871,20250831-00002861,2026-01-20 06:41:01.473836137,lemons,3,4000,12000
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,margarine_200g,8,7900,63200
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,flavored_yogurt_150g,4,17100,68400
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,regular_eggs_10pcs,2,21800,43600
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,shrimp_frozen_500g,2,86800,173600
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,brown_rice_1kg,4,23900,95600
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,lamb_chop_300g,1,78700,78700
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,mineral_water_B_600mL,4,4400,17600
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,bananas,3,3300,9900
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,mixed_vegetables_1kg,3,31100,93300
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,cheese_popcorn_100g,1,13400,13400
20260120-00009872,20230306-00000286,2026-01-20 11:54:13.892234328,carrots,1,2200,2200
20260120-00009873,20230723-00000800,2026-01-20 12:23:35.937369220,orange_soda_500mL,4,17200,68800
20260120-00009873,20230723-00000800,2026-01-20 12:23:35.937369220,chocolate_chip_cookies,1,7800,7800
20260120-00009873,20230723-00000800,2026-01-20 12:23:35.937369220,carrots,8,2100,16800
20260120-00009873,20230723-00000800,2026-01-20 12:23:35.937369220,mineral_water_C_600mL,2,5200,10400
20260120-00009873,20230723-00000800,2026-01-20 12:23:35.937369220,sunscreen,1,30100,30100
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,vanilla_cake,5,42400,212000
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,spinach,2,4000,8000
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,toilet_paper,2,16300,32600
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,mixed_vegetables_1kg,5,33600,168000
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,blueberries,1,14900,14900
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,tuna_steak_500g,1,69400,69400
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,white_rice_5kg,6,58400,350400
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,lettuce,1,2700,2700
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,chicken_breast_500g,2,43100,86200
20260120-00009874,20241108-00002078,2026-01-20 14:03:34.663435483,greek_yogurt_150g,7,21400,149800
20260120-00009875,20250531-00002600,2026-01-20 13:46:23.396332061,cheese_popcorn_100g,1,13200,13200
20260120-00009875,20250531-00002600,2026-01-20 13:46:23.396332061,whole_chicken_1kg,1,57000,57000
20260120-00009875,20250531-00002600,2026-01-20 13:46:23.396332061,bananas,3,3900,11700
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,dried_cranberries_100g,3,28200,84600
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,spinach,4,3900,15600
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,tuna_steak_500g,1,58500,58500
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,lamb_chop_300g,2,73200,146400
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,brown_rice_1kg,13,25800,335400
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,beets,1,3400,3400
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,spinach,6,4400,26400
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,shrimp_fresh_500g,4,94400,377600
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,oranges,3,2700,8100
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,jasmine_tea_100g,2,16400,32800
20260120-00009876,20240308-00001538,2026-01-20 14:46:21.877407069,mozzarella_cheese_200g,2,50100,100200
20260120-00009877,20230213-00000210,2026-01-20 16:55:53.483011577,frozen_noodles,1,38600,38600
20260120-00009877,20230213-00000210,2026-01-20 16:55:53.483011577,dori_fillet_500g,2,39500,79000
20260120-00009877,20230213-00000210,2026-01-20 16:55:53.483011577,soy_milk_1L,3,23100,69300
20260120-00009877,20230213-00000210,2026-01-20 16:55:53.483011577,potatoes,4,2000,8000
20260120-00009877,20230213-00000210,2026-01-20 16:55:53.483011577,plums,2,3200,6400
20260120-00009877,20230213-00000210,2026-01-20 16:55:53.483011577,beets,3,3200,9600
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,all_purpose_cleaner,1,22600,22600
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,toilet_paper,4,13300,53200
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,peas_1kg,4,35500,142000
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,premium_white_rice_5kg,1,121100,121100
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,strawberries,2,12700,25400
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,plums,2,3500,7000
20260120-00009878,20230328-00000369,2026-01-20 18:08:50.711306267,tuna_fillet_500g,1,56200,56200
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,salmon_fillet_500g,4,97100,388400
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,kale,7,4400,30800
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,dish_soap,1,20300,20300
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,shampoo,1,17900,17900
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,carrots,10,2100,21000
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,shrimp_frozen_500g,2,77400,154800
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,chicken_thigh_500g,2,33700,67400
20260120-00009879,20241121-00002111,2026-01-20 20:15:33.012616701,premium_white_rice_5kg,4,112900,451600
20260120-00009880,20260101-00003189,2026-01-20 20:07:12.209137354,peas_1kg,4,28100,112400
20260120-00009880,20260101-00003189,2026-01-20 20:07:12.209137354,coconut_oil_500mL,1,25400,25400
20260120-00009880,20260101-00003189,2026-01-20 20:07:12.209137354,regular_eggs_10pcs,4,19300,77200
20260120-00009880,20260101-00003189,2026-01-20 20:07:12.209137354,salmon_fillet_500g,1,89000,89000
20260120-00009880,20260101-00003189,2026-01-20 20:07:12.209137354,caramel_popcorn_100g,3,17100,51300
20260121-00009881,20240721-00001819,2026-01-21 00:46:26.306587882,black_pepper,2,7400,14800
20260121-00009881,20240721-00001819,2026-01-21 00:46:26.306587882,toilet_paper,3,16400,49200
20260121-00009881,20240721-00001819,2026-01-21 00:46:26.306587882,tuna_fillet_500g,1,66200,66200
20260121-00009881,20240721-00001819,2026-01-21 00:46:26.306587882,whole_chicken_1kg,1,64600,64600
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,mixed_vegetables_1kg,2,35700,71400
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,lettuce,3,3400,10200
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,beef_roast_1kg,1,134100,134100
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,paper_towels,1,13500,13500
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,potatoes,2,2100,4200
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,cherries,3,5400,16200
20260121-00009882,20230327-00000363,2026-01-21 05:28:58.624981508,shrimp_frozen_500g,4,78900,315600
20260121-00009883,20240128-00001472,2026-01-21 07:58:39.686992035,paper_towels,2,14200,28400
20260121-00009883,20240128-00001472,2026-01-21 07:58:39.686992035,salmon_fillet_500g,1,89700,89700
20260121-00009883,20240128-00001472,2026-01-21 07:58:39.686992035,lamb_chop_300g,1,72400,72400
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,vanilla_cake,7,43500,304500
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,salmon_fillet_500g,11,91300,1004300
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,ranch_dressing_250mL,7,15500,108500
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,oranges,6,2800,16800
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,frozen_dumplings,7,36700,256900
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,brown_rice_1kg,10,22400,224000
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,chicken_wings_500g,4,29600,118400
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,shrimp_fresh_500g,9,93800,844200
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,coconut_oil_500mL,8,28900,231200
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,paprika,8,9400,75200
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,tuna_steak_500g,12,70400,844800
20260121-00009884,20250523-00002578,2026-01-21 09:37:32.098214374,lamb_chop_300g,9,82500,742500
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,oranges,3,3500,10500
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,potatoes,4,2100,8400
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,brown_rice_1kg,5,25100,125500
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,multigrain_bread,2,20900,41800
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,frozen_noodles,1,38000,38000
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,lettuce,3,2900,8700
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,mixed_fruit_juice_750mL,2,49600,99200
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,sunscreen,2,33000,66000
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,organic_eggs_10pcs,4,26800,107200
20260121-00009885,20230125-00000128,2026-01-21 12:05:25.608804235,black_tea_100g,1,10800,10800
20260121-00009886,20241115-00002094,2026-01-21 12:37:48.191520381,oranges,3,3200,9600
20260121-00009886,20241115-00002094,2026-01-21 12:37:48.191520381,paper_towels,1,13200,13200
20260121-00009886,20241115-00002094,2026-01-21 12:37:48.191520381,carrots,3,2000,6000
20260121-00009886,20241115-00002094,2026-01-21 12:37:48.191520381,white_rice_5kg,3,76600,229800
20260121-00009886,20241115-00002094,2026-01-21 12:37:48.191520381,whole_chicken_1kg,2,66600,133200
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,carrots,1,2600,2600
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,dori_fillet_500g,2,43600,87200
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,almonds_200g,1,55600,55600
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,dried_apricots_100g,1,27200,27200
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,multigrain_bread,2,21600,43200
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,tuna_steak_500g,1,59700,59700
20260121-00009887,20230110-00000080,2026-01-21 16:50:20.877240064,plums,2,2700,5400
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,sugar_cookies,3,5600,16800
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,potatoes,7,2300,16100
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,moisturizer,1,24900,24900
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,whole_chicken_1kg,6,55400,332400
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,blueberries,1,15200,15200
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,white_rice_5kg,4,74300,297200
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,lemons,3,4000,12000
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,vinaigrette_250mL,2,15100,30200
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,muffin,2,8600,17200
20260121-00009888,20250525-00002587,2026-01-21 16:09:30.067428437,chicken_thigh_500g,6,35300,211800
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,peas_1kg,1,32600,32600
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,white_rice_5kg,2,60400,120800
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,shampoo,3,19400,58200
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,cola_500mL,1,20500,20500
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,whole_wheat_bread,2,24100,48200
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,chocolate_muffin,1,6200,6200
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,plums,4,3100,12400
20260121-00009889,20230803-00000847,2026-01-21 16:35:01.707344725,potatoes,2,2300,4600
20260121-00009890,20240112-00001450,2026-01-21 16:48:06.539906824,chicken_wings_500g,1,25000,25000
20260121-00009891,20250426-00002513,2026-01-21 18:38:39.126209607,mixed_vegetables_1kg,2,29600,59200
20260121-00009891,20250426-00002513,2026-01-21 18:38:39.126209607,chicken_thigh_500g,2,34300,68600
20260121-00009891,20250426-00002513,2026-01-21 18:38:39.126209607,frozen_noodles,2,34600,69200
20260121-00009891,20250426-00002513,2026-01-21 18:38:39.126209607,cheddar_cheese_200g,1,38600,38600
20260121-00009891,20250426-00002513,2026-01-21 18:38:39.126209607,mixed_fruit_juice_750mL,1,43900,43900
20260121-00009891,20250426-00002513,2026-01-21 18:38:39.126209607,regular_eggs_10pcs,1,18300,18300
20260121-00009892,20251124-00003091,2026-01-21 20:26:13.219035254,instant_coffee_200g,3,17300,51900
20260121-00009892,20251124-00003091,2026-01-21 20:26:13.219035254,white_rice_5kg,1,62700,62700
20260121-00009892,20251124-00003091,2026-01-21 20:26:13.219035254,toilet_paper,1,12800,12800
20260121-00009892,20251124-00003091,2026-01-21 20:26:13.219035254,mineral_water_C_600mL,1,6000,6000
20260121-00009893,20240620-00001745,2026-01-21 20:59:20.796678582,flavored_yogurt_150g,2,15800,31600
20260121-00009893,20240620-00001745,2026-01-21 20:59:20.796678582,chicken_wings_500g,1,31300,31300
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,blueberries,8,15500,124000
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,chicken_wings_500g,13,33900,440700
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,cheddar_cheese_200g,6,37900,227400
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,tuna_fillet_500g,12,53100,637200
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,limes,3,1700,5100
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,mozzarella_cheese_200g,5,45700,228500
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,honeydew,5,47400,237000
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,almonds_200g,2,56000,112000
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,brown_rice_1kg,5,28400,142000
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,italian_dressing_250mL,8,19400,155200
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,lamb_leg_1kg,12,191700,2300400
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,whole_chicken_1kg,9,60900,548100
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,raspberries,8,15600,124800
20260122-00009894,20240801-00001837,2026-01-22 04:08:37.528339075,mustard,8,10000,80000
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,dori_fillet_500g,10,39800,398000
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,beef_roast_1kg,11,159400,1753400
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,cherries,4,6300,25200
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,shrimp_fresh_500g,5,92900,464500
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,ranch_dressing_250mL,8,18100,144800
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,lamb_leg_1kg,10,161000,1610000
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,frozen_pizza,2,49000,98000
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,brown_rice_1kg,10,24200,242000
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,chicken_breast_500g,8,43200,345600
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,apple_juice_750mL,5,29500,147500
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,orange_soda_500mL,5,19300,96500
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,frozen_pizza,5,48400,242000
20260122-00009895,20240202-00001480,2026-01-22 06:27:17.386043331,vegetable_oil_1L,9,24300,218700
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,cinnamon,8,8100,64800
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,salmon_fillet_500g,8,106800,854400
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,vinaigrette_250mL,6,18200,109200
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,organic_eggs_10pcs,10,29100,291000
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,mixed_vegetables_1kg,6,36500,219000
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,shrimp_fresh_500g,6,98800,592800
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,lemon_herb_marinade_250mL,10,28300,283000
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,lamb_leg_1kg,13,182200,2368600
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,whole_chicken_1kg,15,55900,838500
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,tuna_steak_500g,9,60700,546300
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,mineral_water_A_600mL,1,3100,3100
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,vegetable_oil_5L,7,87600,613200
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,premium_white_rice_5kg,8,114300,914400
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,oranges,5,3400,17000
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,chocolate_chip_cookies,7,7000,49000
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,instant_coffee_200g,2,18800,37600
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,unsalted_butter_200g,3,24200,72600
20260122-00009896,20230101-00000046,2026-01-22 07:30:01.179723959,carrots,7,2300,16100
20260122-00009897,20250727-00002755,2026-01-22 09:08:28.005487589,premium_white_rice_5kg,1,98600,98600
20260122-00009897,20250727-00002755,2026-01-22 09:08:28.005487589,lamb_chop_300g,2,75800,151600
20260122-00009897,20250727-00002755,2026-01-22 09:08:28.005487589,toilet_paper,2,16600,33200
20260122-00009897,20250727-00002755,2026-01-22 09:08:28.005487589,dori_fillet_500g,1,48200,48200
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,white_bread,7,13700,95900
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,lamb_leg_1kg,12,159200,1910400
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,beef_steak_300g,10,73100,731000
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,kale,3,4600,13800
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,whole_chicken_1kg,14,54500,763000
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,blueberries,2,15200,30400
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,white_rice_5kg,9,70100,630900
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,chicken_breast_500g,13,37000,481000
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,shrimp_frozen_500g,9,79700,717300
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,dori_fillet_500g,6,35800,214800
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,kale,7,5100,35700
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,potatoes,6,2200,13200
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,mixed_vegetables_1kg,5,32400,162000
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,italian_dressing_250mL,14,16200,226800
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,beets,3,3700,11100
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,greek_yogurt_150g,13,19100,248300
20260122-00009898,20230323-00000341,2026-01-22 09:40:38.420359828,sunscreen,1,30000,30000
20260122-00009899,20230206-00000180,2026-01-22 10:08:24.514037934,mozzarella_cheese_200g,2,40400,80800
20260122-00009899,20230206-00000180,2026-01-22 10:08:24.514037934,regular_eggs_10pcs,1,18500,18500
20260122-00009899,20230206-00000180,2026-01-22 10:08:24.514037934,toothbrush,1,9900,9900
20260122-00009899,20230206-00000180,2026-01-22 10:08:24.514037934,blueberry_muffin,1,8300,8300
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,frozen_pizza,3,57600,172800
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,black_tea_100g,1,12300,12300
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,conditioner,1,27700,27700
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,tuna_steak_500g,2,69300,138600
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,laundry_detergent,1,35800,35800
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,chocolate_cake,1,49100,49100
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,toothpaste,1,13900,13900
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,mayonnaise,1,15600,15600
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,whole_chicken_1kg,3,67700,203100
20260122-00009900,20251120-00003078,2026-01-22 12:23:47.419350753,corn_1kg,5,28900,144500
20260122-00009901,20230110-00000080,2026-01-22 13:03:17.154373034,mixed_nuts_200g,1,38100,38100
20260122-00009901,20230110-00000080,2026-01-22 13:03:17.154373034,kale,1,5400,5400
20260122-00009901,20230110-00000080,2026-01-22 13:03:17.154373034,ground_beef_500g,3,51200,153600
20260122-00009901,20230110-00000080,2026-01-22 13:03:17.154373034,toothbrush,2,10800,21600
20260122-00009901,20230110-00000080,2026-01-22 13:03:17.154373034,all_purpose_cleaner,1,26000,26000
20260122-00009901,20230110-00000080,2026-01-22 13:03:17.154373034,shampoo,1,17500,17500
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,potatoes,2,2200,4400
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,toothpaste,1,13500,13500
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,mixed_vegetables_1kg,3,36800,110400
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,conditioner,1,24900,24900
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,olive_oil_500mL,6,51900,311400
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,premium_white_rice_5kg,6,119500,717000
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,lamb_chop_300g,1,77500,77500
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,whole_milk_1L,2,21700,43400
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,chicken_breast_500g,3,44700,134100
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,croissant,4,10900,43600
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,dori_fillet_500g,1,50800,50800
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,multigrain_bread,1,23100,23100
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,paper_towels,2,11500,23000
20260122-00009902,20240128-00001470,2026-01-22 14:48:46.545797968,veggie_chips_150g,2,20700,41400
20260122-00009903,20230706-00000725,2026-01-22 16:14:27.781908918,barbecue_marinade_250mL,1,24100,24100
20260122-00009903,20230706-00000725,2026-01-22 16:14:27.781908918,ketchup,1,11400,11400
20260122-00009903,20230706-00000725,2026-01-22 16:14:27.781908918,brown_rice_1kg,1,23600,23600
20260122-00009903,20230706-00000725,2026-01-22 16:14:27.781908918,beets,1,3300,3300
20260122-00009903,20230706-00000725,2026-01-22 16:14:27.781908918,whole_chicken_1kg,2,66400,132800
20260122-00009904,20240219-00001512,2026-01-22 22:39:21.165419791,raspberries,3,21300,63900
20260122-00009904,20240219-00001512,2026-01-22 22:39:21.165419791,kale,1,5400,5400
