session_id,trx_id,date,tier
20251223-00000015,20251223-00000005,2025-12-23 11:08:51.792944656,random_tier
20251223-00000022,20251224-00000001,2025-12-24 03:52:04.708918162,random_tier
20251223-00000024,20251223-00000006,2025-12-23 15:51:53.684078582,budget_tier
20251223-00000027,20251223-00000007,2025-12-23 16:45:13.960763130,random_tier
20251223-00000032,20251223-00000008,2025-12-23 17:25:25.462923535,budget_tier
20251223-00000035,20251223-00000009,2025-12-23 18:05:43.634156218,budget_tier
20251223-00000048,20251223-00000010,2025-12-23 21:34:01.956538842,random_tier
20251223-00000050,20251223-00000011,2025-12-23 22:16:27.151903575,random_tier
20251223-00000053,20251223-00000012,2025-12-23 22:31:41.125306266,random_tier
20251223-00000055,20251223-00000013,2025-12-23 22:47:28.213114497,budget_tier
20251223-00000060,20251223-00000014,2025-12-23 23:52:45.404079287,random_tier
20251224-00000004,20251224-00000001,2025-12-24 09:15:56.814821202,budget_tier
20251224-00000005,20251224-00000002,2025-12-24 09:41:53.852011343,budget_tier
20251224-00000006,20251224-00000003,2025-12-24 09:34:17.276401143,budget_tier
20251224-00000007,20251224-00000004,2025-12-24 10:08:54.104648293,budget_tier
20251224-00000011,20251224-00000005,2025-12-24 10:39:54.969476550,budget_tier
20251224-00000014,20251224-00000006,2025-12-24 11:31:05.969114527,budget_tier
20251224-00000020,20251224-00000007,2025-12-24 14:34:23.177531616,random_tier
20251224-00000022,20251224-00000008,2025-12-24 11:22:14.326899234,random_tier
20251224-00000026,20251224-00000009,2025-12-24 13:11:34.951266228,budget_tier
20251224-00000028,20251224-00000010,2025-12-24 13:27:39.690003139,budget_tier
20251224-00000042,20251224-00000011,2025-12-24 16:49:21.409345032,budget_tier
20251224-00000059,20251224-00000012,2025-12-24 21:58:58.706550091,budget_tier
20251224-00000060,20251224-00000013,2025-12-24 21:29:31.106003453,random_tier
20251225-00000002,20251225-00000001,2025-12-25 07:32:29.241580042,random_tier
20251225-00000015,20251225-00000002,2025-12-25 11:35:25.766723855,premium_tier
20251225-00000016,20251225-00000003,2025-12-25 11:49:18.293944926,budget_tier
20251225-00000019,20251225-00000004,2025-12-25 13:10:06.472371965,random_tier
20251225-00000020,20251225-00000005,2025-12-25 13:01:14.386580745,budget_tier
20251225-00000027,20251225-00000006,2025-12-25 14:10:23.586597233,budget_tier
20251225-00000047,20251225-00000007,2025-12-25 17:36:42.395582863,budget_tier
20251225-00000049,20251225-00000008,2025-12-25 19:34:26.362239110,budget_tier
20251225-00000052,20251225-00000009,2025-12-25 18:39:08.828035111,budget_tier
20251225-00000058,20251225-00000010,2025-12-25 20:01:35.349370886,budget_tier
20251225-00000063,20251225-00000011,2025-12-25 21:48:37.768892517,budget_tier
20251225-00000071,20251225-00000012,2025-12-25 23:39:17.989208608,premium_tier
20251225-00000074,20251226-00000001,2025-12-26 00:25:13.799677889,random_tier
20251226-00000012,20251226-00000001,2025-12-26 11:23:49.303173609,budget_tier
20251226-00000013,20251226-00000002,2025-12-26 11:47:15.033977374,random_tier
20251226-00000019,20251226-00000003,2025-12-26 13:19:30.827551019,budget_tier
20251226-00000026,20251226-00000004,2025-12-26 15:55:23.645906516,budget_tier
20251226-00000029,20251226-00000005,2025-12-26 16:11:43.643518758,budget_tier
20251226-00000032,20251226-00000006,2025-12-26 16:16:30.282368431,budget_tier
20251226-00000038,20251226-00000007,2025-12-26 17:53:07.675321104,random_tier
20251226-00000041,20251226-00000008,2025-12-26 18:20:54.450808298,random_tier
20251226-00000043,20251226-00000009,2025-12-26 18:57:43.109922230,budget_tier
20251226-00000047,20251226-00000010,2025-12-26 20:29:09.962166332,random_tier
20251226-00000048,20251226-00000011,2025-12-26 20:19:01.467382702,premium_tier
20251226-00000057,20251226-00000012,2025-12-26 22:46:15.615064108,budget_tier
20251227-00000003,20251227-00000001,2025-12-27 07:08:30.754770187,budget_tier
20251227-00000007,20251227-00000002,2025-12-27 09:28:58.489357909,random_tier
20251227-00000010,20251227-00000003,2025-12-27 10:34:32.196662356,budget_tier
20251227-00000013,20251227-00000004,2025-12-27 10:10:23.742200479,budget_tier
20251227-00000024,20251227-00000005,2025-12-27 11:34:39.802761782,random_tier
20251227-00000025,20251227-00000006,2025-12-27 11:56:46.093539713,premium_tier
20251227-00000030,20251227-00000007,2025-12-27 13:00:15.616044926,budget_tier
20251227-00000034,20251227-00000008,2025-12-27 12:08:52.493004851,premium_tier
20251227-00000039,20251227-00000009,2025-12-27 12:52:52.418962321,random_tier
20251227-00000041,20251227-00000010,2025-12-27 13:24:52.957823028,budget_tier
20251227-00000043,20251227-00000011,2025-12-27 13:26:17.804395472,random_tier
20251227-00000045,20251227-00000012,2025-12-27 13:50:48.406396682,random_tier
20251227-00000048,20251227-00000013,2025-12-27 14:21:15.221568529,premium_tier
20251227-00000051,20251227-00000014,2025-12-27 14:31:16.465237086,random_tier
20251227-00000052,20251227-00000015,2025-12-27 14:50:20.423024489,random_tier
20251227-00000055,20251227-00000016,2025-12-27 15:20:28.980189277,budget_tier
20251227-00000057,20251227-00000017,2025-12-27 16:11:44.450320943,budget_tier
20251227-00000060,20251227-00000018,2025-12-27 16:23:57.444067065,random_tier
20251227-00000061,20251227-00000019,2025-12-27 16:19:35.585649984,random_tier
20251227-00000063,20251227-00000020,2025-12-27 16:47:31.094859084,random_tier
20251227-00000069,20251227-00000021,2025-12-27 17:58:45.318804746,budget_tier
20251227-00000072,20251227-00000022,2025-12-27 17:55:53.778731645,budget_tier
20251227-00000076,20251227-00000023,2025-12-27 18:32:10.458292624,random_tier
20251227-00000088,20251227-00000024,2025-12-27 20:25:20.638414495,budget_tier
20251227-00000096,20251227-00000025,2025-12-27 21:12:07.861871218,random_tier
20251227-00000099,20251227-00000026,2025-12-27 22:08:32.988176326,budget_tier
20251227-00000100,20251227-00000027,2025-12-27 23:13:20.073579723,premium_tier
20251227-00000102,20251227-00000028,2025-12-27 22:03:22.408477646,budget_tier
20251227-00000104,20251227-00000029,2025-12-27 22:24:39.430959054,random_tier
20251227-00000105,20251227-00000030,2025-12-27 22:06:25.846360488,random_tier
20251227-00000106,20251227-00000031,2025-12-27 22:52:04.251882110,budget_tier
20251227-00000107,20251227-00000032,2025-12-27 22:37:22.765412748,budget_tier
20251228-00000005,20251228-00000001,2025-12-28 09:01:51.609924520,budget_tier
20251228-00000006,20251228-00000002,2025-12-28 10:30:31.630476555,budget_tier
20251228-00000007,20251228-00000003,2025-12-28 08:27:39.909753728,budget_tier
20251228-00000014,20251228-00000004,2025-12-28 10:56:42.378771447,premium_tier
20251228-00000016,20251228-00000005,2025-12-28 11:25:29.386585677,random_tier
20251228-00000023,20251228-00000006,2025-12-28 11:19:08.487612558,random_tier
20251228-00000026,20251228-00000007,2025-12-28 11:22:26.553471005,random_tier
20251228-00000028,20251228-00000008,2025-12-28 11:26:29.090497591,premium_tier
20251228-00000029,20251228-00000009,2025-12-28 11:57:21.033261767,budget_tier
20251228-00000032,20251228-00000010,2025-12-28 12:44:50.135043666,budget_tier
20251228-00000033,20251228-00000011,2025-12-28 12:16:48.892629001,budget_tier
20251228-00000042,20251228-00000012,2025-12-28 13:02:35.910747056,random_tier
20251228-00000045,20251228-00000013,2025-12-28 14:42:29.058338701,random_tier
20251228-00000046,20251228-00000014,2025-12-28 15:14:29.277404081,premium_tier
20251228-00000053,20251228-00000015,2025-12-28 14:46:29.413183978,budget_tier
20251228-00000063,20251228-00000016,2025-12-28 15:41:55.152048325,random_tier
20251228-00000064,20251228-00000017,2025-12-28 15:48:17.295506525,premium_tier
20251228-00000065,20251228-00000018,2025-12-28 15:44:52.827093826,random_tier
20251228-00000068,20251228-00000019,2025-12-28 15:56:09.150433145,budget_tier
20251228-00000070,20251228-00000020,2025-12-28 17:10:36.589526935,random_tier
20251228-00000074,20251228-00000021,2025-12-28 18:30:07.938182048,random_tier
20251228-00000078,20251228-00000022,2025-12-28 18:38:40.596747667,premium_tier
20251228-00000083,20251228-00000023,2025-12-28 19:22:46.028808725,random_tier
20251228-00000086,20251228-00000024,2025-12-28 20:36:03.231306197,budget_tier
20251228-00000087,20251228-00000025,2025-12-28 21:52:57.288080173,random_tier
20251228-00000095,20251228-00000026,2025-12-28 20:25:53.893688847,premium_tier
20251228-00000101,20251229-00000001,2025-12-29 00:46:20.868591221,random_tier
20251228-00000105,20251228-00000027,2025-12-28 22:19:23.883095846,random_tier
20251229-00000008,20251229-00000001,2025-12-29 09:55:12.365087478,random_tier
20251229-00000014,20251229-00000002,2025-12-29 12:05:19.388945667,random_tier
20251229-00000017,20251229-00000003,2025-12-29 14:11:43.699788799,random_tier
20251229-00000019,20251229-00000004,2025-12-29 13:27:43.667714634,budget_tier
20251229-00000023,20251229-00000005,2025-12-29 14:48:53.278589366,budget_tier
20251229-00000035,20251229-00000006,2025-12-29 18:14:57.462533030,budget_tier
20251229-00000036,20251229-00000007,2025-12-29 18:37:19.218655032,budget_tier
20251229-00000037,20251230-00000001,2025-12-30 01:49:16.335180710,budget_tier
20251229-00000043,20251229-00000008,2025-12-29 19:58:56.774704638,budget_tier
20251229-00000050,20251229-00000009,2025-12-29 21:03:10.940783314,budget_tier
20251229-00000051,20251229-00000010,2025-12-29 21:31:18.528606603,random_tier
20251230-00000002,20251230-00000001,2025-12-30 07:21:10.087551335,random_tier
20251230-00000007,20251230-00000002,2025-12-30 10:26:58.163587727,budget_tier
20251230-00000011,20251230-00000003,2025-12-30 10:52:55.698227368,random_tier
20251230-00000013,20251230-00000004,2025-12-30 11:26:36.610903222,budget_tier
20251230-00000015,20251230-00000005,2025-12-30 12:18:09.992592782,random_tier
20251230-00000016,20251230-00000006,2025-12-30 11:43:23.209159691,random_tier
20251230-00000023,20251230-00000007,2025-12-30 13:26:08.272539079,random_tier
20251230-00000027,20251230-00000008,2025-12-30 13:25:11.624663346,budget_tier
20251230-00000028,20251230-00000009,2025-12-30 15:22:32.166805391,random_tier
20251230-00000031,20251230-00000010,2025-12-30 13:57:25.828901889,budget_tier
20251230-00000035,20251230-00000011,2025-12-30 15:52:56.788120212,random_tier
20251230-00000042,20251230-00000012,2025-12-30 16:17:13.743453558,random_tier
20251230-00000043,20251230-00000013,2025-12-30 16:45:29.699939341,random_tier
20251230-00000049,20251230-00000014,2025-12-30 17:16:44.874220545,random_tier
20251230-00000055,20251230-00000015,2025-12-30 17:53:54.963719616,premium_tier
20251230-00000056,20251230-00000016,2025-12-30 17:51:16.011554668,random_tier
20251230-00000058,20251230-00000017,2025-12-30 19:11:07.969947559,random_tier
20251230-00000064,20251230-00000018,2025-12-30 20:14:11.750873241,budget_tier
20251230-00000067,20251230-00000019,2025-12-30 21:32:27.995439810,random_tier
20251230-00000074,20251230-00000020,2025-12-30 22:05:29.680513224,budget_tier
20251231-00000007,20251231-00000001,2025-12-31 09:45:38.097998267,random_tier
20251231-00000022,20251231-00000002,2025-12-31 13:26:29.154723600,random_tier
20251231-00000025,20251231-00000003,2025-12-31 15:05:37.192303194,random_tier
20251231-00000027,20251231-00000004,2025-12-31 14:50:00.502942577,budget_tier
20251231-00000030,20251231-00000005,2025-12-31 16:48:43.848273703,budget_tier
20251231-00000031,20251231-00000006,2025-12-31 16:53:03.466251124,premium_tier
20251231-00000038,20251231-00000007,2025-12-31 19:14:44.047271563,random_tier
20251231-00000044,20251231-00000008,2025-12-31 19:37:21.940536633,budget_tier
20251231-00000048,20251231-00000009,2025-12-31 20:46:38.714322804,budget_tier
20251231-00000050,20251231-00000010,2025-12-31 20:47:37.237280274,random_tier
20251231-00000051,20251231-00000011,2025-12-31 23:15:21.677261260,budget_tier
20251231-00000057,20251231-00000012,2025-12-31 22:24:09.771323817,budget_tier
20251231-00000061,20251231-00000013,2025-12-31 23:14:06.989364950,random_tier
20251231-00000064,20260101-00000001,2026-01-01 00:45:04.427303552,budget_tier
20260101-00000001,20260101-00000001,2026-01-01 08:03:52.704615079,budget_tier
20260101-00000006,20260101-00000002,2026-01-01 10:26:48.400540140,budget_tier
20260101-00000010,20260101-00000003,2026-01-01 11:19:03.101964883,budget_tier
20260101-00000011,20260101-00000004,2026-01-01 11:39:13.272754659,random_tier
20260101-00000014,20260101-00000005,2026-01-01 12:24:56.436565374,budget_tier
20260101-00000015,20260101-00000006,2026-01-01 12:33:49.903114060,random_tier
20260101-00000016,20260101-00000007,2026-01-01 12:52:26.802920435,random_tier
20260101-00000021,20260101-00000008,2026-01-01 14:42:54.752619334,premium_tier
20260101-00000023,20260101-00000009,2026-01-01 15:02:06.655879835,random_tier
20260101-00000024,20260101-00000010,2026-01-01 15:20:48.519141141,random_tier
20260101-00000036,20260101-00000011,2026-01-01 19:56:17.817692527,random_tier
20260102-00000001,20260102-00000001,2026-01-02 09:22:03.904988580,random_tier
20260102-00000002,20260102-00000002,2026-01-02 09:42:23.505370056,random_tier
20260102-00000007,20260102-00000003,2026-01-02 12:03:03.394308308,budget_tier
20260102-00000009,20260102-00000004,2026-01-02 13:27:56.661126507,budget_tier
20260102-00000016,20260102-00000005,2026-01-02 18:50:09.489633685,budget_tier
20260102-00000025,20260102-00000006,2026-01-02 16:52:46.255418608,budget_tier
20260102-00000027,20260102-00000007,2026-01-02 17:00:05.379084194,budget_tier
20260102-00000028,20260102-00000008,2026-01-02 16:35:24.936429004,budget_tier
20260102-00000029,20260102-00000009,2026-01-02 16:41:29.671274987,random_tier
20260102-00000034,20260102-00000010,2026-01-02 19:14:36.781951786,random_tier
20260102-00000037,20260102-00000011,2026-01-02 20:06:47.116875792,budget_tier
20260102-00000038,20260102-00000012,2026-01-02 21:20:07.182983654,random_tier
20260102-00000039,20260102-00000013,2026-01-02 20:43:33.575251705,random_tier
20260102-00000040,20260102-00000014,2026-01-02 22:48:27.739224305,random_tier
20260102-00000043,20260102-00000015,2026-01-02 21:17:31.394410375,random_tier
20260103-00000017,20260103-00000001,2026-01-03 11:56:28.698622254,premium_tier
20260103-00000031,20260103-00000002,2026-01-03 15:21:56.155072778,random_tier
20260103-00000032,20260103-00000003,2026-01-03 15:05:50.788165858,budget_tier
20260103-00000035,20260103-00000004,2026-01-03 17:01:54.034791219,budget_tier
20260103-00000037,20260103-00000005,2026-01-03 16:08:18.708987069,budget_tier
20260103-00000043,20260103-00000006,2026-01-03 17:25:05.412337235,budget_tier
20260103-00000051,20260103-00000007,2026-01-03 18:25:47.376873429,budget_tier
20260103-00000057,20260103-00000008,2026-01-03 19:42:49.454692209,premium_tier
20260103-00000058,20260103-00000009,2026-01-03 22:23:26.841852464,random_tier
20260103-00000059,20260103-00000010,2026-01-03 20:11:10.566957243,random_tier
20260103-00000067,20260103-00000011,2026-01-03 22:54:52.483052520,random_tier
20260103-00000069,20260103-00000012,2026-01-03 23:57:10.474059617,random_tier
20260104-00000001,20260104-00000001,2026-01-04 07:37:15.800695433,random_tier
20260104-00000004,20260104-00000002,2026-01-04 09:16:55.815711965,random_tier
20260104-00000005,20260104-00000003,2026-01-04 11:02:37.434020777,random_tier
20260104-00000006,20260104-00000004,2026-01-04 09:55:43.900011325,random_tier
20260104-00000020,20260104-00000005,2026-01-04 13:21:26.457814312,random_tier
20260104-00000021,20260104-00000006,2026-01-04 12:39:40.186499629,budget_tier
20260104-00000027,20260104-00000007,2026-01-04 14:51:11.181537385,budget_tier
20260104-00000030,20260104-00000008,2026-01-04 13:30:09.129625292,budget_tier
20260104-00000031,20260104-00000009,2026-01-04 13:26:43.291098929,random_tier
20260104-00000036,20260104-00000010,2026-01-04 15:10:34.818189352,budget_tier
20260104-00000041,20260105-00000001,2026-01-05 01:26:43.812405336,budget_tier
20260104-00000042,20260104-00000011,2026-01-04 17:02:47.346632716,random_tier
20260104-00000043,20260104-00000012,2026-01-04 17:22:36.882747622,budget_tier
20260104-00000044,20260104-00000013,2026-01-04 17:12:52.123294406,random_tier
20260104-00000045,20260104-00000014,2026-01-04 17:48:33.483541879,random_tier
20260104-00000049,20260104-00000015,2026-01-04 18:55:11.031224697,budget_tier
20260104-00000052,20260104-00000016,2026-01-04 18:44:53.242427946,random_tier
20260104-00000060,20260104-00000017,2026-01-04 21:01:45.222058243,random_tier
20260104-00000061,20260104-00000018,2026-01-04 20:55:12.812433309,random_tier
20260104-00000072,20260104-00000019,2026-01-04 22:57:16.292372718,budget_tier
20260105-00000003,20260105-00000001,2026-01-05 10:26:52.499907927,budget_tier
20260105-00000006,20260105-00000002,2026-01-05 11:50:55.101855648,random_tier
20260105-00000011,20260105-00000003,2026-01-05 14:17:02.535207000,budget_tier
20260105-00000013,20260105-00000004,2026-01-05 15:05:22.139111075,premium_tier
20260105-00000015,20260105-00000005,2026-01-05 14:47:48.822529488,random_tier
20260105-00000016,20260105-00000006,2026-01-05 16:07:37.647638267,random_tier
20260105-00000024,20260105-00000007,2026-01-05 20:21:14.342934552,random_tier
20260105-00000033,20260106-00000001,2026-01-06 02:35:59.494655483,random_tier
20260105-00000034,20260105-00000008,2026-01-05 23:01:54.500106856,budget_tier
20260106-00000006,20260106-00000001,2026-01-06 12:13:14.210392651,premium_tier
20260106-00000011,20260106-00000002,2026-01-06 14:28:42.656863882,budget_tier
20260106-00000013,20260106-00000003,2026-01-06 14:19:10.408938681,random_tier
20260106-00000017,20260106-00000004,2026-01-06 15:06:33.709957893,budget_tier
20260106-00000018,20260106-00000005,2026-01-06 15:23:34.741597653,budget_tier
20260106-00000020,20260106-00000006,2026-01-06 16:07:28.147948918,random_tier
20260106-00000022,20260106-00000007,2026-01-06 17:13:42.851280117,budget_tier
20260106-00000027,20260106-00000008,2026-01-06 20:53:06.310275346,random_tier
20260106-00000028,20260106-00000009,2026-01-06 20:31:42.792931378,budget_tier
20260106-00000034,20260106-00000010,2026-01-06 21:16:09.053086964,budget_tier
20260106-00000039,20260106-00000011,2026-01-06 22:37:30.976501126,budget_tier
20260106-00000044,20260107-00000001,2026-01-07 00:16:14.818822818,budget_tier
20260107-00000005,20260107-00000001,2026-01-07 08:08:59.951702079,random_tier
20260107-00000007,20260107-00000002,2026-01-07 08:41:27.342733711,budget_tier
20260107-00000010,20260107-00000003,2026-01-07 10:38:36.855664751,budget_tier
20260107-00000019,20260107-00000004,2026-01-07 13:05:47.360265799,random_tier
20260107-00000020,20260107-00000005,2026-01-07 16:20:47.165611443,budget_tier
20260107-00000021,20260107-00000006,2026-01-07 14:41:15.578994907,budget_tier
20260107-00000022,20260107-00000007,2026-01-07 15:16:23.782711776,budget_tier
20260107-00000027,20260107-00000008,2026-01-07 16:45:57.011599333,budget_tier
20260107-00000040,20260107-00000009,2026-01-07 22:01:37.689460472,budget_tier
20260107-00000042,20260108-00000001,2026-01-08 00:22:43.013111091,random_tier
20260108-00000014,20260108-00000001,2026-01-08 13:55:41.545089039,budget_tier
20260108-00000016,20260108-00000002,2026-01-08 14:52:14.688926612,budget_tier
20260108-00000017,20260108-00000003,2026-01-08 15:00:29.168173601,budget_tier
20260108-00000021,20260108-00000004,2026-01-08 17:23:42.038394987,budget_tier
20260108-00000028,20260108-00000005,2026-01-08 20:31:19.723823236,random_tier
20260108-00000031,20260108-00000006,2026-01-08 20:43:28.429442388,budget_tier
20260108-00000036,20260108-00000007,2026-01-08 23:46:53.189917834,budget_tier
20260108-00000039,20260109-00000001,2026-01-09 00:38:34.720699574,random_tier
20260109-00000006,20260109-00000001,2026-01-09 09:33:15.821750870,budget_tier
20260109-00000007,20260109-00000002,2026-01-09 10:15:58.634518038,budget_tier
20260109-00000010,20260109-00000003,2026-01-09 10:50:40.063986508,random_tier
20260109-00000014,20260109-00000004,2026-01-09 12:17:21.468160657,budget_tier
20260109-00000016,20260109-00000005,2026-01-09 13:30:36.583485516,budget_tier
20260109-00000019,20260109-00000006,2026-01-09 13:15:22.346223461,budget_tier
20260109-00000023,20260109-00000007,2026-01-09 15:26:08.387068531,budget_tier
20260109-00000036,20260109-00000008,2026-01-09 17:03:44.225765923,budget_tier
20260109-00000037,20260109-00000009,2026-01-09 21:10:40.287607352,random_tier
20260109-00000038,20260109-00000010,2026-01-09 19:57:18.900182237,budget_tier
20260109-00000048,20260109-00000011,2026-01-09 22:54:05.851971428,budget_tier
20260110-00000001,20260110-00000001,2026-01-10 07:53:20.920498320,budget_tier
20260110-00000003,20260110-00000002,2026-01-10 08:21:18.549779689,random_tier
20260110-00000008,20260110-00000003,2026-01-10 10:25:40.387895230,random_tier
20260110-00000021,20260110-00000004,2026-01-10 12:24:24.699471002,premium_tier
20260110-00000023,20260110-00000005,2026-01-10 12:47:41.677200515,budget_tier
20260110-00000025,20260110-00000006,2026-01-10 12:52:57.339478303,budget_tier
20260110-00000026,20260110-00000007,2026-01-10 13:00:27.526083430,budget_tier
20260110-00000027,20260110-00000008,2026-01-10 13:39:12.711232712,random_tier
20260110-00000040,20260110-00000009,2026-01-10 15:36:33.826103117,budget_tier
20260110-00000041,20260110-00000010,2026-01-10 15:54:05.552925251,budget_tier
20260110-00000056,20260110-00000011,2026-01-10 23:43:24.807209731,random_tier
20260110-00000059,20260110-00000012,2026-01-10 19:26:27.439689053,budget_tier
20260110-00000064,20260110-00000013,2026-01-10 21:38:57.613825007,random_tier
20260110-00000065,20260110-00000014,2026-01-10 20:54:04.431270209,budget_tier
20260110-00000069,20260110-00000015,2026-01-10 21:16:28.482025471,budget_tier
20260110-00000072,20260110-00000016,2026-01-10 20:57:36.962966462,premium_tier
20260110-00000080,20260111-00000001,2026-01-11 00:00:11.668231733,random_tier
20260110-00000081,20260111-00000002,2026-01-11 00:21:57.106869484,budget_tier
20260111-00000001,20260111-00000001,2026-01-11 07:09:19.086455147,budget_tier
20260111-00000007,20260111-00000002,2026-01-11 11:28:29.991797639,budget_tier
20260111-00000011,20260111-00000003,2026-01-11 13:13:40.715935739,budget_tier
20260111-00000013,20260111-00000004,2026-01-11 12:01:27.540598814,budget_tier
20260111-00000014,20260111-00000005,2026-01-11 14:23:29.700731685,random_tier
20260111-00000017,20260111-00000006,2026-01-11 13:54:08.681233261,budget_tier
20260111-00000020,20260111-00000007,2026-01-11 13:18:06.622737922,random_tier
20260111-00000025,20260111-00000008,2026-01-11 15:49:10.111570087,budget_tier
20260111-00000030,20260111-00000009,2026-01-11 16:58:20.321402606,budget_tier
20260111-00000033,20260111-00000010,2026-01-11 16:53:33.237381830,budget_tier
20260111-00000035,20260111-00000011,2026-01-11 15:50:28.272763698,budget_tier
20260111-00000042,20260111-00000012,2026-01-11 17:34:18.256198942,budget_tier
20260111-00000043,20260111-00000013,2026-01-11 18:10:31.877254924,budget_tier
20260111-00000044,20260111-00000014,2026-01-11 18:32:36.454563266,budget_tier
20260111-00000050,20260111-00000015,2026-01-11 20:08:01.904826205,budget_tier
20260111-00000054,20260111-00000016,2026-01-11 20:39:21.523664702,random_tier
20260111-00000058,20260111-00000017,2026-01-11 21:05:21.811917781,premium_tier
20260111-00000059,20260111-00000018,2026-01-11 21:38:44.430893659,budget_tier
20260111-00000064,20260111-00000019,2026-01-11 22:36:19.844776664,budget_tier
20260112-00000004,20260112-00000001,2026-01-12 17:41:54.268595751,budget_tier
20260112-00000005,20260112-00000002,2026-01-12 09:02:31.572878583,budget_tier
20260112-00000010,20260112-00000003,2026-01-12 12:03:01.197098994,random_tier
20260112-00000015,20260113-00000001,2026-01-13 12:00:51.726628901,premium_tier
20260112-00000016,20260112-00000004,2026-01-12 15:21:40.304848826,random_tier
20260112-00000019,20260112-00000005,2026-01-12 17:04:00.634129120,random_tier
20260112-00000024,20260112-00000006,2026-01-12 19:03:20.465501825,random_tier
20260112-00000029,20260112-00000007,2026-01-12 20:25:05.236132768,budget_tier
20260112-00000031,20260112-00000008,2026-01-12 21:14:23.378469351,budget_tier
20260112-00000034,20260112-00000009,2026-01-12 22:09:48.928133680,budget_tier
20260113-00000010,20260113-00000001,2026-01-13 12:30:51.473911267,random_tier
20260113-00000014,20260113-00000002,2026-01-13 13:27:02.990786567,random_tier
20260113-00000019,20260113-00000003,2026-01-13 14:44:11.994047742,premium_tier
20260113-00000026,20260113-00000004,2026-01-13 16:31:18.897984518,budget_tier
20260113-00000029,20260113-00000005,2026-01-13 16:53:48.503328526,random_tier
20260113-00000030,20260113-00000006,2026-01-13 17:08:27.634270870,budget_tier
20260113-00000038,20260113-00000007,2026-01-13 19:03:51.105442999,random_tier
20260113-00000043,20260113-00000008,2026-01-13 20:45:16.737180623,budget_tier
20260113-00000045,20260113-00000009,2026-01-13 21:20:50.803032057,budget_tier
20260113-00000046,20260113-00000010,2026-01-13 22:28:06.258155505,premium_tier
20260113-00000047,20260113-00000011,2026-01-13 23:45:48.747179222,random_tier
20260114-00000005,20260114-00000001,2026-01-14 09:47:33.613424570,premium_tier
20260114-00000013,20260114-00000002,2026-01-14 11:37:24.301191305,random_tier
20260114-00000027,20260114-00000003,2026-01-14 18:42:05.885073440,budget_tier
20260114-00000037,20260114-00000004,2026-01-14 20:16:45.585312576,budget_tier
20260114-00000043,20260115-00000001,2026-01-15 05:42:48.578968648,budget_tier
20260115-00000005,20260115-00000001,2026-01-15 10:18:04.108740384,budget_tier
20260115-00000011,20260115-00000002,2026-01-15 11:44:10.847321016,premium_tier
20260115-00000016,20260115-00000003,2026-01-15 16:37:21.830132237,random_tier
20260115-00000017,20260115-00000004,2026-01-15 13:45:07.912939916,budget_tier
20260115-00000018,20260115-00000005,2026-01-15 14:25:43.635783570,random_tier
20260115-00000020,20260115-00000006,2026-01-15 15:01:48.556924855,random_tier
20260115-00000021,20260115-00000007,2026-01-15 15:43:44.610846188,budget_tier
20260115-00000022,20260115-00000008,2026-01-15 15:12:44.317946063,random_tier
20260115-00000030,20260115-00000009,2026-01-15 18:57:57.886310556,budget_tier
20260115-00000036,20260115-00000010,2026-01-15 22:02:56.629359298,random_tier
20260116-00000001,20260116-00000001,2026-01-16 06:29:36.261059991,budget_tier
20260116-00000006,20260116-00000002,2026-01-16 11:01:08.040203215,budget_tier
20260116-00000008,20260116-00000003,2026-01-16 10:33:55.961957470,budget_tier
20260116-00000010,20260116-00000004,2026-01-16 10:26:53.651612170,budget_tier
20260116-00000012,20260116-00000005,2026-01-16 10:57:19.177554838,random_tier
20260116-00000016,20260116-00000006,2026-01-16 11:32:13.414996887,budget_tier
20260116-00000017,20260116-00000007,2026-01-16 13:43:07.247743741,random_tier
20260116-00000018,20260116-00000008,2026-01-16 12:19:39.162509117,random_tier
20260116-00000019,20260116-00000009,2026-01-16 12:19:01.438758830,budget_tier
20260116-00000025,20260116-00000010,2026-01-16 14:23:23.281502492,budget_tier
20260116-00000030,20260116-00000011,2026-01-16 16:01:59.473613216,budget_tier
20260116-00000040,20260116-00000012,2026-01-16 19:38:55.275424429,random_tier
20260116-00000042,20260116-00000013,2026-01-16 21:39:06.772281922,budget_tier
20260116-00000043,20260116-00000014,2026-01-16 22:47:01.751880655,random_tier
20260116-00000044,20260116-00000015,2026-01-16 21:52:36.949255298,budget_tier
20260117-00000006,20260117-00000001,2026-01-17 10:15:48.350884630,budget_tier
20260117-00000007,20260117-00000002,2026-01-17 09:33:16.153048339,budget_tier
20260117-00000009,20260117-00000003,2026-01-17 09:57:48.660775825,random_tier
20260117-00000011,20260117-00000004,2026-01-17 10:20:26.400880194,random_tier
20260117-00000015,20260117-00000005,2026-01-17 10:56:58.694212560,budget_tier
20260117-00000020,20260117-00000006,2026-01-17 11:40:12.654208053,budget_tier
20260117-00000034,20260117-00000007,2026-01-17 16:19:02.006137432,budget_tier
20260117-00000035,20260117-00000008,2026-01-17 16:38:53.035917865,premium_tier
20260117-00000040,20260117-00000009,2026-01-17 16:47:39.153276242,random_tier
20260117-00000041,20260117-00000010,2026-01-17 17:06:19.926356961,random_tier
20260117-00000042,20260117-00000011,2026-01-17 17:01:39.485345174,random_tier
20260117-00000044,20260117-00000012,2026-01-17 17:29:42.707442695,budget_tier
