trx_id,tier,date,product,quantity,unit_price,total_price
20241003-00000007,budget,2024-10-03 12:45:53.845282928,chicken_thigh_500g,2,34400,68800
20241003-00000008,budget,2024-10-03 21:39:44.881432279,premium_white_rice_5kg,1,91600,91600
20241003-00000009,random,2024-10-03 18:44:19.961637332,mixed_fruit_juice_750mL,1,45400,45400
20241003-00000009,random,2024-10-03 18:44:19.961637332,greek_yogurt_150g,1,20900,20900
20241003-00000009,random,2024-10-03 18:44:19.961637332,vegetable_oil_1L,1,23800,23800
20241003-00000009,random,2024-10-03 18:44:19.961637332,chicken_breast_500g,1,43700,43700
20241003-00000010,budget,2024-10-03 19:16:50.782370066,brown_rice_1kg,1,80400,80400
20241003-00000010,budget,2024-10-03 19:16:50.782370066,chicken_breast_500g,6,38300,229800
20241003-00000010,budget,2024-10-03 19:16:50.782370066,cheddar_cheese_200g,1,34700,34700
20241003-00000010,budget,2024-10-03 19:16:50.782370066,lettuce,8,3100,24800
20241003-00000011,budget,2024-10-03 20:49:44.239440880,spinach,1,3900,3900
20241003-00000012,premium,2024-10-03 20:51:34.724753273,almond_milk_1L,2,26400,52800
20241003-00000012,premium,2024-10-03 20:51:34.724753273,regular_eggs_10pcs,2,18700,37400
20241003-00000012,premium,2024-10-03 20:51:34.724753273,brown_rice_1kg,1,79600,79600
20241003-00000012,premium,2024-10-03 20:51:34.724753273,mixed_vegetables_1kg,2,32300,64600
20241003-00000013,random,2024-10-03 22:05:45.294875272,lamb_leg_1kg,1,185700,185700
20241003-00000013,random,2024-10-03 22:05:45.294875272,orange_soda_500mL,3,20400,61200
20241003-00000013,random,2024-10-03 22:05:45.294875272,shampoo,1,20700,20700
20241003-00000013,random,2024-10-03 22:05:45.294875272,frozen_noodles,2,33800,67600
20241004-00000001,random,2024-10-04 00:55:36.170317043,beef_roast_1kg,1,145900,145900
20241004-00000001,random,2024-10-04 00:55:36.170317043,vegetable_oil_1L,2,22600,45200
20241004-00000001,random,2024-10-04 00:55:36.170317043,green_tea_100g,1,14100,14100
20241004-00000001,random,2024-10-04 00:55:36.170317043,skim_milk_1L,2,26700,53400
20241003-00000014,premium,2024-10-03 22:48:55.844377439,salmon_fillet_500g,1,86600,86600
20241003-00000014,premium,2024-10-03 22:48:55.844377439,lettuce,1,3400,3400
20241003-00000014,premium,2024-10-03 22:48:55.844377439,dried_apricots_100g,3,25100,75300
20241003-00000014,premium,2024-10-03 22:48:55.844377439,flavored_yogurt_150g,1,16600,16600
20241003-00000014,premium,2024-10-03 22:48:55.844377439,lemons,1,4300,4300
20241003-00000014,premium,2024-10-03 22:48:55.844377439,kale,1,5400,5400
20241003-00000014,premium,2024-10-03 22:48:55.844377439,chicken_thigh_500g,1,37900,37900
20241004-00000001,premium,2024-10-04 10:12:19.531740807,salmon_fillet_500g,1,90100,90100
20241004-00000001,premium,2024-10-04 10:12:19.531740807,beef_roast_1kg,2,151000,302000
20241004-00000001,premium,2024-10-04 10:12:19.531740807,white_rice_5kg,1,72400,72400
20241004-00000001,premium,2024-10-04 10:12:19.531740807,almonds_200g,1,54800,54800
20241004-00000001,premium,2024-10-04 10:12:19.531740807,laundry_detergent,2,35000,70000
20241004-00000002,budget,2024-10-04 11:47:52.513680101,instant_coffee_200g,1,19500,19500
20241004-00000002,budget,2024-10-04 11:47:52.513680101,dried_mangoes_100g,1,28800,28800
20241004-00000002,budget,2024-10-04 11:47:52.513680101,lettuce,3,3000,9000
20241004-00000002,budget,2024-10-04 11:47:52.513680101,chicken_breast_500g,2,34500,69000
20241004-00000003,random,2024-10-04 11:51:37.110892131,lettuce,2,2700,5400
20241004-00000003,random,2024-10-04 11:51:37.110892131,regular_eggs_10pcs,2,18600,37200
20241004-00000004,budget,2024-10-04 18:23:56.121527320,oranges,1,3100,3100
20241004-00000004,budget,2024-10-04 18:23:56.121527320,white_rice_5kg,1,71300,71300
20241004-00000005,premium,2024-10-04 15:50:50.925145352,lettuce,1,3100,3100
20241004-00000005,premium,2024-10-04 15:50:50.925145352,paper_towels,3,13000,39000
20241004-00000005,premium,2024-10-04 15:50:50.925145352,black_pepper,1,7700,7700
20241004-00000005,premium,2024-10-04 15:50:50.925145352,conditioner,1,24600,24600
20241004-00000005,premium,2024-10-04 15:50:50.925145352,margarine_200g,2,9500,19000
20241004-00000005,premium,2024-10-04 15:50:50.925145352,moisturizer,3,23600,70800
20241004-00000006,budget,2024-10-04 16:59:53.205999086,peas_1kg,1,29200,29200
20241004-00000006,budget,2024-10-04 16:59:53.205999086,kale,1,5400,5400
20241004-00000007,budget,2024-10-04 17:09:41.192344907,frozen_dumplings,1,47000,47000
20241004-00000007,budget,2024-10-04 17:09:41.192344907,lettuce,2,3000,6000
20241004-00000007,budget,2024-10-04 17:09:41.192344907,kale,2,5900,11800
20241004-00000007,budget,2024-10-04 17:09:41.192344907,whole_chicken_1kg,2,61200,122400
20241004-00000008,budget,2024-10-04 17:42:30.366187424,frozen_pizza,1,53900,53900
20241004-00000008,budget,2024-10-04 17:42:30.366187424,kale,3,4500,13500
20241004-00000008,budget,2024-10-04 17:42:30.366187424,chicken_thigh_500g,3,33400,100200
20241004-00000009,budget,2024-10-04 18:50:16.415096275,spinach,2,4200,8400
20241004-00000010,premium,2024-10-04 19:59:40.541468080,shampoo,1,20000,20000
20241004-00000010,premium,2024-10-04 19:59:40.541468080,salmon_fillet_500g,3,89900,269700
20241004-00000010,premium,2024-10-04 19:59:40.541468080,chicken_wings_500g,1,25400,25400
20241004-00000010,premium,2024-10-04 19:59:40.541468080,ketchup,1,12800,12800
20241004-00000011,budget,2024-10-04 19:36:00.316638457,mozzarella_cheese_200g,2,43800,87600
20241004-00000011,budget,2024-10-04 19:36:00.316638457,pineapples,1,5200,5200
20241004-00000011,budget,2024-10-04 19:36:00.316638457,lettuce,2,2900,5800
20241004-00000011,budget,2024-10-04 19:36:00.316638457,chicken_thigh_500g,1,33000,33000
20241004-00000012,random,2024-10-04 20:12:59.486729423,conditioner,2,27600,55200
20241004-00000012,random,2024-10-04 20:12:59.486729423,dori_fillet_500g,3,40100,120300
20241004-00000013,budget,2024-10-04 21:23:39.691381657,lettuce,3,3100,9300
20241004-00000013,budget,2024-10-04 21:23:39.691381657,olive_oil_500mL,1,55900,55900
20241004-00000013,budget,2024-10-04 21:23:39.691381657,red_velvet_cake,1,64900,64900
20241004-00000013,budget,2024-10-04 21:23:39.691381657,kale,3,4900,14700
20241004-00000014,premium,2024-10-04 21:45:36.417174725,whole_chicken_1kg,2,61300,122600
20241004-00000014,premium,2024-10-04 21:45:36.417174725,kale,3,5600,16800
20241004-00000014,premium,2024-10-04 21:45:36.417174725,salmon_fillet_500g,1,87300,87300
20241004-00000014,premium,2024-10-04 21:45:36.417174725,brown_rice_1kg,2,83500,167000
20241004-00000014,premium,2024-10-04 21:45:36.417174725,coconut_oil_500mL,2,33000,66000
20241004-00000014,premium,2024-10-04 21:45:36.417174725,lemon_herb_marinade_250mL,1,22600,22600
20241005-00000001,random,2024-10-05 07:38:37.614887824,beef_roast_1kg,1,163300,163300
20241005-00000001,random,2024-10-05 07:38:37.614887824,orange_soda_500mL,2,21900,43800
20241005-00000001,random,2024-10-05 07:38:37.614887824,chicken_wings_500g,2,30400,60800
20241005-00000001,random,2024-10-05 07:38:37.614887824,mozzarella_cheese_200g,1,45700,45700
20241005-00000002,budget,2024-10-05 07:40:25.115180757,barbecue_marinade_250mL,1,23200,23200
20241005-00000002,budget,2024-10-05 07:40:25.115180757,brown_rice_1kg,1,73700,73700
20241005-00000002,budget,2024-10-05 07:40:25.115180757,mixed_vegetables_1kg,1,34900,34900
20241005-00000002,budget,2024-10-05 07:40:25.115180757,chicken_breast_500g,8,39700,317600
20241005-00000003,budget,2024-10-05 09:34:01.468233945,italian_dressing_250mL,1,16200,16200
20241005-00000003,budget,2024-10-05 09:34:01.468233945,salmon_fillet_500g,1,103600,103600
20241005-00000003,budget,2024-10-05 09:34:01.468233945,mixed_nuts_200g,1,55100,55100
20241005-00000003,budget,2024-10-05 09:34:01.468233945,whole_chicken_1kg,2,59400,118800
20241005-00000004,budget,2024-10-05 09:39:50.109209206,white_rice_5kg,1,60700,60700
20241005-00000005,budget,2024-10-05 09:50:39.818385313,frozen_pizza,1,52100,52100
20241005-00000005,budget,2024-10-05 09:50:39.818385313,kale,3,5000,15000
20241005-00000005,budget,2024-10-05 09:50:39.818385313,premium_white_rice_5kg,1,111600,111600
20241005-00000005,budget,2024-10-05 09:50:39.818385313,paper_towels,1,12700,12700
20241005-00000006,random,2024-10-05 10:34:00.516125429,cheddar_cheese_200g,1,40400,40400
20241005-00000006,random,2024-10-05 10:34:00.516125429,white_bread,4,13900,55600
20241005-00000006,random,2024-10-05 10:34:00.516125429,mineral_water_A_600mL,1,3000,3000
20241005-00000006,random,2024-10-05 10:34:00.516125429,blueberries,2,5500,11000
20241005-00000007,budget,2024-10-05 11:18:48.968098854,lettuce,4,3300,13200
20241005-00000007,budget,2024-10-05 11:18:48.968098854,mineral_water_A_600mL,1,3100,3100
20241005-00000007,budget,2024-10-05 11:18:48.968098854,regular_eggs_10pcs,1,17600,17600
20241005-00000007,budget,2024-10-05 11:18:48.968098854,vinaigrette_250mL,2,15900,31800
20241005-00000008,budget,2024-10-05 11:10:31.557168825,blueberry_muffin,1,8000,8000
20241005-00000008,budget,2024-10-05 11:10:31.557168825,cheddar_cheese_200g,1,37600,37600
20241005-00000009,budget,2024-10-05 12:33:07.897605346,toilet_paper,1,13400,13400
20241005-00000009,budget,2024-10-05 12:33:07.897605346,cheddar_cheese_200g,1,37500,37500
20241005-00000009,budget,2024-10-05 12:33:07.897605346,whole_chicken_1kg,4,62200,248800
20241005-00000010,premium,2024-10-05 13:13:29.868383456,ground_beef_500g,1,54000,54000
20241005-00000010,premium,2024-10-05 13:13:29.868383456,kale,1,5200,5200
20241005-00000010,premium,2024-10-05 13:13:29.868383456,laundry_detergent,1,37300,37300
20241005-00000010,premium,2024-10-05 13:13:29.868383456,white_rice_5kg,2,61800,123600
20241005-00000011,budget,2024-10-05 14:02:10.110546862,laundry_detergent,1,35800,35800
20241005-00000012,premium,2024-10-05 14:23:26.687201788,black_pepper,2,7400,14800
20241005-00000012,premium,2024-10-05 14:23:26.687201788,lamb_chop_300g,1,78300,78300
20241005-00000012,premium,2024-10-05 14:23:26.687201788,facial_cleanser,1,19300,19300
20241005-00000012,premium,2024-10-05 14:23:26.687201788,laundry_detergent,1,43600,43600
20241005-00000012,premium,2024-10-05 14:23:26.687201788,lettuce,1,3200,3200
20241005-00000012,premium,2024-10-05 14:23:26.687201788,dried_apricots_100g,3,24600,73800
20241005-00000012,premium,2024-10-05 14:23:26.687201788,toilet_paper,1,15900,15900
20241005-00000012,premium,2024-10-05 14:23:26.687201788,bananas,1,4000,4000
20241005-00000012,premium,2024-10-05 14:23:26.687201788,whole_milk_1L,1,19400,19400
20241005-00000013,premium,2024-10-05 14:14:58.552729185,beef_steak_300g,1,71400,71400
20241005-00000013,premium,2024-10-05 14:14:58.552729185,salmon_fillet_500g,1,83000,83000
20241005-00000013,premium,2024-10-05 14:14:58.552729185,frozen_dumplings,2,40500,81000
20241005-00000013,premium,2024-10-05 14:14:58.552729185,lemon_herb_marinade_250mL,2,26700,53400
20241005-00000014,premium,2024-10-05 14:08:39.734718756,honeydew,5,36200,181000
20241005-00000014,premium,2024-10-05 14:08:39.734718756,salmon_fillet_500g,2,87500,175000
20241005-00000014,premium,2024-10-05 14:08:39.734718756,mayonnaise,1,14700,14700
20241005-00000014,premium,2024-10-05 14:08:39.734718756,toilet_paper,1,14600,14600
20241005-00000015,budget,2024-10-05 15:07:09.143820687,lettuce,2,2600,5200
20241005-00000015,budget,2024-10-05 15:07:09.143820687,cheddar_cheese_200g,3,33800,101400
20241005-00000016,premium,2024-10-05 15:38:37.365740972,veggie_chips_150g,1,18800,18800
20241005-00000016,premium,2024-10-05 15:38:37.365740972,paper_towels,1,11200,11200
20241005-00000016,premium,2024-10-05 15:38:37.365740972,ranch_dressing_250mL,1,17900,17900
20241005-00000016,premium,2024-10-05 15:38:37.365740972,ground_beef_500g,2,56000,112000
20241005-00000016,premium,2024-10-05 15:38:37.365740972,coconut_oil_500mL,3,27800,83400
20241005-00000017,premium,2024-10-05 15:18:17.733631675,black_tea_100g,1,11300,11300
20241005-00000017,premium,2024-10-05 15:18:17.733631675,chicken_wings_500g,1,29400,29400
20241005-00000017,premium,2024-10-05 15:18:17.733631675,instant_coffee_200g,1,17100,17100
20241005-00000017,premium,2024-10-05 15:18:17.733631675,mixed_nuts_200g,1,50400,50400
20241005-00000017,premium,2024-10-05 15:18:17.733631675,corn_1kg,7,29500,206500
20241005-00000017,premium,2024-10-05 15:18:17.733631675,raspberries,2,4100,8200
20241005-00000017,premium,2024-10-05 15:18:17.733631675,spinach,2,4500,9000
20241005-00000017,premium,2024-10-05 15:18:17.733631675,dish_soap,2,20300,40600
20241005-00000017,premium,2024-10-05 15:18:17.733631675,white_bread,3,14200,42600
20241005-00000017,premium,2024-10-05 15:18:17.733631675,chocolate_chip_cookies,1,7400,7400
20241005-00000018,budget,2024-10-05 15:36:15.267842553,brown_rice_1kg,1,80700,80700
20241005-00000018,budget,2024-10-05 15:36:15.267842553,kale,4,5300,21200
20241005-00000019,premium,2024-10-05 16:17:24.229914057,mixed_vegetables_1kg,2,35000,70000
20241005-00000019,premium,2024-10-05 16:17:24.229914057,kale,1,4300,4300
20241005-00000019,premium,2024-10-05 16:17:24.229914057,paper_towels,5,13400,67000
20241005-00000019,premium,2024-10-05 16:17:24.229914057,buttered_popcorn_100g,3,12400,37200
20241005-00000019,premium,2024-10-05 16:17:24.229914057,lamb_chop_300g,1,77800,77800
20241005-00000020,budget,2024-10-05 16:25:42.403832328,laundry_detergent,1,34400,34400
20241005-00000021,budget,2024-10-05 16:36:30.829661604,brown_rice_1kg,1,72300,72300
20241005-00000021,budget,2024-10-05 16:36:30.829661604,dori_fillet_500g,1,44900,44900
20241005-00000021,budget,2024-10-05 16:36:30.829661604,whole_milk_1L,1,22700,22700
20241005-00000022,random,2024-10-05 17:33:30.127585007,salmon_fillet_500g,6,78300,469800
20241005-00000022,random,2024-10-05 17:33:30.127585007,lettuce,3,3000,9000
20241005-00000022,random,2024-10-05 17:33:30.127585007,white_rice_5kg,2,74500,149000
20241005-00000023,budget,2024-10-05 17:39:58.647332914,barbecue_marinade_250mL,1,23400,23400
20241005-00000023,budget,2024-10-05 17:39:58.647332914,kale,5,4600,23000
20241005-00000024,budget,2024-10-05 18:01:58.300678523,brown_rice_1kg,1,66700,66700
20241005-00000024,budget,2024-10-05 18:01:58.300678523,skim_milk_1L,2,23700,47400
20241005-00000025,budget,2024-10-05 19:24:01.534686816,lettuce,1,3200,3200
20241005-00000025,budget,2024-10-05 19:24:01.534686816,peaches,1,3500,3500
20241005-00000026,random,2024-10-05 19:27:13.744595273,brown_rice_1kg,1,85900,85900
20241005-00000026,random,2024-10-05 19:27:13.744595273,dori_fillet_500g,1,39900,39900
20241005-00000026,random,2024-10-05 19:27:13.744595273,facial_cleanser,1,23200,23200
20241005-00000027,random,2024-10-05 20:00:07.532371510,moisturizer,1,28900,28900
20241005-00000027,random,2024-10-05 20:00:07.532371510,mixed_vegetables_1kg,1,33800,33800
20241005-00000027,random,2024-10-05 20:00:07.532371510,chicken_wings_500g,4,28000,112000
20241005-00000028,budget,2024-10-05 22:39:28.327951248,white_rice_5kg,1,72400,72400
20241005-00000028,budget,2024-10-05 22:39:28.327951248,blueberries,1,4600,4600
20241005-00000028,budget,2024-10-05 22:39:28.327951248,almond_milk_1L,1,23400,23400
20241005-00000029,budget,2024-10-05 21:59:15.527711008,watermelon,2,45500,91000
20241005-00000029,budget,2024-10-05 21:59:15.527711008,dori_fillet_500g,1,42600,42600
20241005-00000029,budget,2024-10-05 21:59:15.527711008,kale,1,4900,4900
20241005-00000030,budget,2024-10-05 22:41:23.356539477,chicken_wings_500g,2,28300,56600
20241005-00000030,budget,2024-10-05 22:41:23.356539477,brown_rice_1kg,1,73400,73400
20241005-00000030,budget,2024-10-05 22:41:23.356539477,paprika,1,8000,8000
20241005-00000031,budget,2024-10-05 22:43:29.611480337,ground_beef_500g,1,63600,63600
20241005-00000031,budget,2024-10-05 22:43:29.611480337,orange_juice_750mL,1,42300,42300
20241005-00000031,budget,2024-10-05 22:43:29.611480337,toothbrush,1,8800,8800
20241005-00000031,budget,2024-10-05 22:43:29.611480337,caramel_popcorn_100g,1,19300,19300
20241006-00000001,premium,2024-10-06 16:04:06.736729208,veggie_chips_150g,1,19100,19100
20241006-00000001,premium,2024-10-06 16:04:06.736729208,sunscreen,1,31300,31300
20241006-00000001,premium,2024-10-06 16:04:06.736729208,lemons,2,4100,8200
20241006-00000001,premium,2024-10-06 16:04:06.736729208,honey_granola_bars_100g,2,27200,54400
20241006-00000001,premium,2024-10-06 16:04:06.736729208,beef_roast_1kg,2,151700,303400
20241006-00000002,budget,2024-10-06 00:47:24.537615559,kale,2,5400,10800
20241006-00000001,budget,2024-10-06 07:40:49.778937523,whole_chicken_1kg,1,52000,52000
20241006-00000002,premium,2024-10-06 09:02:01.359457543,cinnamon,2,9700,19400
20241006-00000002,premium,2024-10-06 09:02:01.359457543,chicken_breast_500g,1,38800,38800
20241006-00000002,premium,2024-10-06 09:02:01.359457543,oatmeal_raisin_cookies,1,10400,10400
20241006-00000002,premium,2024-10-06 09:02:01.359457543,orange_soda_500mL,1,20800,20800
20241006-00000002,premium,2024-10-06 09:02:01.359457543,oatmeal_raisin_cookies,3,10500,31500
20241006-00000002,premium,2024-10-06 09:02:01.359457543,mayonnaise,1,16100,16100
20241006-00000002,premium,2024-10-06 09:02:01.359457543,dried_mangoes_100g,1,32300,32300
20241006-00000002,premium,2024-10-06 09:02:01.359457543,toilet_paper,1,12900,12900
20241006-00000002,premium,2024-10-06 09:02:01.359457543,whole_chicken_1kg,2,60300,120600
20241006-00000002,premium,2024-10-06 09:02:01.359457543,shampoo,1,20500,20500
20241006-00000003,premium,2024-10-06 09:16:47.115096430,potato_chips_150g,1,16900,16900
20241006-00000003,premium,2024-10-06 09:16:47.115096430,salmon_fillet_500g,1,99300,99300
20241006-00000003,premium,2024-10-06 09:16:47.115096430,lamb_chop_300g,1,84500,84500
20241006-00000003,premium,2024-10-06 09:16:47.115096430,moisturizer,2,27600,55200
20241006-00000003,premium,2024-10-06 09:16:47.115096430,muffin,3,10000,30000
20241006-00000003,premium,2024-10-06 09:16:47.115096430,almond_milk_1L,2,30600,61200
20241006-00000004,random,2024-10-06 09:39:28.511984667,lettuce,5,3000,15000
20241006-00000004,random,2024-10-06 09:39:28.511984667,mixed_vegetables_1kg,1,30500,30500
20241006-00000004,random,2024-10-06 09:39:28.511984667,brown_rice_1kg,1,83300,83300
20241006-00000005,random,2024-10-06 10:28:40.128238672,brown_rice_1kg,3,75000,225000
20241006-00000006,random,2024-10-06 10:41:48.055732936,lemon_lime_500mL,1,17700,17700
20241006-00000007,budget,2024-10-06 12:30:10.214171270,mayonnaise,1,14300,14300
20241006-00000007,budget,2024-10-06 12:30:10.214171270,kale,4,5100,20400
20241006-00000007,budget,2024-10-06 12:30:10.214171270,mozzarella_cheese_200g,1,43400,43400
20241006-00000008,premium,2024-10-06 12:00:53.350707919,toothbrush,1,10900,10900
20241006-00000008,premium,2024-10-06 12:00:53.350707919,sunscreen,1,34500,34500
20241006-00000008,premium,2024-10-06 12:00:53.350707919,shampoo,3,18600,55800
20241006-00000008,premium,2024-10-06 12:00:53.350707919,ground_beef_500g,2,45600,91200
20241006-00000008,premium,2024-10-06 12:00:53.350707919,black_tea_100g,1,10700,10700
20241006-00000008,premium,2024-10-06 12:00:53.350707919,lamb_leg_1kg,1,168600,168600
20241006-00000009,premium,2024-10-06 12:48:36.961304819,salmon_fillet_500g,1,89900,89900
20241006-00000009,premium,2024-10-06 12:48:36.961304819,fruit_granola_bars_100g,1,27500,27500
20241006-00000009,premium,2024-10-06 12:48:36.961304819,paper_towels,2,13300,26600
20241006-00000009,premium,2024-10-06 12:48:36.961304819,white_rice_5kg,1,75200,75200
20241006-00000010,premium,2024-10-06 14:24:16.495582698,lamb_leg_1kg,2,192700,385400
20241006-00000010,premium,2024-10-06 14:24:16.495582698,instant_coffee_200g,1,18400,18400
20241006-00000010,premium,2024-10-06 14:24:16.495582698,limes,2,1400,2800
20241006-00000010,premium,2024-10-06 14:24:16.495582698,strawberries,4,5100,20400
20241006-00000010,premium,2024-10-06 14:24:16.495582698,paper_towels,1,12000,12000
20241006-00000010,premium,2024-10-06 14:24:16.495582698,toothbrush,1,9700,9700
20241006-00000011,budget,2024-10-06 13:30:09.643379594,almonds_200g,1,55600,55600
20241006-00000011,budget,2024-10-06 13:30:09.643379594,cheese_popcorn_100g,1,15000,15000
20241006-00000011,budget,2024-10-06 13:30:09.643379594,blueberry_muffin,1,8900,8900
20241006-00000011,budget,2024-10-06 13:30:09.643379594,brown_rice_1kg,1,86800,86800
20241006-00000012,budget,2024-10-06 13:48:28.721485394,whole_chicken_1kg,2,50300,100600
20241006-00000012,budget,2024-10-06 13:48:28.721485394,white_rice_5kg,1,71300,71300
20241006-00000012,budget,2024-10-06 13:48:28.721485394,cheese_popcorn_100g,1,13900,13900
20241006-00000013,premium,2024-10-06 14:42:23.536113154,lettuce,1,2700,2700
20241006-00000013,premium,2024-10-06 14:42:23.536113154,strawberries,2,4300,8600
20241006-00000013,premium,2024-10-06 14:42:23.536113154,dried_cranberries_100g,2,30400,60800
20241006-00000013,premium,2024-10-06 14:42:23.536113154,blueberry_muffin,1,8800,8800
20241006-00000013,premium,2024-10-06 14:42:23.536113154,paper_towels,2,13200,26400
20241006-00000013,premium,2024-10-06 14:42:23.536113154,red_velvet_cake,2,57700,115400
20241006-00000013,premium,2024-10-06 14:42:23.536113154,chocolate_granola_bars_100g,2,29500,59000
20241006-00000013,premium,2024-10-06 14:42:23.536113154,lemon_lime_500mL,1,20500,20500
20241006-00000014,premium,2024-10-06 14:37:50.628458713,beef_steak_300g,3,66400,199200
20241006-00000014,premium,2024-10-06 14:37:50.628458713,dori_fillet_500g,4,42000,168000
20241006-00000014,premium,2024-10-06 14:37:50.628458713,barbecue_marinade_250mL,3,20800,62400
20241006-00000014,premium,2024-10-06 14:37:50.628458713,white_rice_5kg,4,70500,282000
20241006-00000014,premium,2024-10-06 14:37:50.628458713,paprika,4,9100,36400
20241006-00000014,premium,2024-10-06 14:37:50.628458713,honey_granola_bars_100g,3,24500,73500
20241006-00000014,premium,2024-10-06 14:37:50.628458713,coconut_oil_500mL,2,27200,54400
20241006-00000015,budget,2024-10-06 15:22:00.588367598,jasmine_tea_100g,1,16900,16900
20241006-00000015,budget,2024-10-06 15:22:00.588367598,dish_soap,1,18000,18000
20241006-00000015,budget,2024-10-06 15:22:00.588367598,kale,1,5200,5200
20241006-00000016,random,2024-10-06 15:35:20.185462971,chicken_breast_500g,2,40300,80600
20241006-00000016,random,2024-10-06 15:35:20.185462971,instant_coffee_200g,1,18700,18700
20241006-00000017,premium,2024-10-06 15:44:15.173659938,ranch_dressing_250mL,3,18500,55500
20241006-00000017,premium,2024-10-06 15:44:15.173659938,dori_fillet_500g,1,38200,38200
20241006-00000017,premium,2024-10-06 15:44:15.173659938,paper_towels,2,13400,26800
20241006-00000017,premium,2024-10-06 15:44:15.173659938,cinnamon,3,9300,27900
20241006-00000017,premium,2024-10-06 15:44:15.173659938,frozen_dumplings,1,45500,45500
20241006-00000017,premium,2024-10-06 15:44:15.173659938,lamb_chop_300g,1,78300,78300
20241006-00000018,premium,2024-10-06 20:39:52.096495884,cheddar_cheese_200g,3,34600,103800
20241006-00000018,premium,2024-10-06 20:39:52.096495884,cola_500mL,1,23200,23200
20241006-00000018,premium,2024-10-06 20:39:52.096495884,sunscreen,3,24600,73800
20241006-00000018,premium,2024-10-06 20:39:52.096495884,dori_fillet_500g,4,48500,194000
20241006-00000018,premium,2024-10-06 20:39:52.096495884,cheese_popcorn_100g,1,14600,14600
20241006-00000018,premium,2024-10-06 20:39:52.096495884,kale,5,4700,23500
20241006-00000019,budget,2024-10-06 20:12:11.803818436,chicken_thigh_500g,4,36800,147200
20241006-00000019,budget,2024-10-06 20:12:11.803818436,flavored_yogurt_150g,1,16000,16000
20241006-00000019,budget,2024-10-06 20:12:11.803818436,whole_chicken_1kg,1,55300,55300
20241006-00000019,budget,2024-10-06 20:12:11.803818436,lemons,1,4000,4000
20241006-00000020,budget,2024-10-06 17:07:00.794810070,strawberries,1,5000,5000
20241006-00000020,budget,2024-10-06 17:07:00.794810070,strawberries,1,4500,4500
20241006-00000021,premium,2024-10-06 17:26:22.335021246,apple_juice_750mL,1,33500,33500
20241006-00000021,premium,2024-10-06 17:26:22.335021246,brown_rice_1kg,1,80800,80800
20241006-00000021,premium,2024-10-06 17:26:22.335021246,whole_chicken_1kg,2,54000,108000
20241006-00000021,premium,2024-10-06 17:26:22.335021246,whole_wheat_bread,1,22000,22000
20241006-00000021,premium,2024-10-06 17:26:22.335021246,facial_cleanser,1,20600,20600
20241006-00000021,premium,2024-10-06 17:26:22.335021246,organic_eggs_10pcs,4,28500,114000
20241006-00000021,premium,2024-10-06 17:26:22.335021246,chicken_wings_500g,2,32700,65400
20241006-00000021,premium,2024-10-06 17:26:22.335021246,lettuce,3,3100,9300
20241006-00000021,premium,2024-10-06 17:26:22.335021246,red_velvet_cake,1,59400,59400
20241006-00000021,premium,2024-10-06 17:26:22.335021246,ketchup,1,13400,13400
20241006-00000022,premium,2024-10-06 18:49:02.034697069,whole_chicken_1kg,2,60500,121000
20241006-00000022,premium,2024-10-06 18:49:02.034697069,blueberries,1,4600,4600
20241006-00000022,premium,2024-10-06 18:49:02.034697069,flavored_yogurt_150g,3,15800,47400
20241006-00000022,premium,2024-10-06 18:49:02.034697069,organic_eggs_10pcs,2,29200,58400
20241006-00000022,premium,2024-10-06 18:49:02.034697069,facial_cleanser,1,20300,20300
20241006-00000022,premium,2024-10-06 18:49:02.034697069,frozen_dumplings,1,45900,45900
20241006-00000023,budget,2024-10-06 20:38:52.061639294,cherries,1,7400,7400
20241006-00000024,premium,2024-10-06 19:25:44.779694830,chicken_breast_500g,2,34500,69000
20241006-00000024,premium,2024-10-06 19:25:44.779694830,beef_steak_300g,2,65100,130200
20241006-00000024,premium,2024-10-06 19:25:44.779694830,corn_1kg,1,24500,24500
20241006-00000024,premium,2024-10-06 19:25:44.779694830,muffin,2,9200,18400
20241006-00000024,premium,2024-10-06 19:25:44.779694830,italian_dressing_250mL,1,16100,16100
20241006-00000025,budget,2024-10-06 19:21:36.633853477,toilet_paper,1,14700,14700
20241006-00000025,budget,2024-10-06 19:21:36.633853477,white_rice_5kg,1,67700,67700
20241006-00000026,budget,2024-10-06 20:18:11.795345108,margarine_200g,1,9000,9000
20241006-00000026,budget,2024-10-06 20:18:11.795345108,mineral_water_B_600mL,1,4200,4200
20241006-00000026,budget,2024-10-06 20:18:11.795345108,white_rice_5kg,1,64800,64800
20241006-00000027,premium,2024-10-06 21:18:12.620716145,dori_fillet_500g,2,41400,82800
20241006-00000027,premium,2024-10-06 21:18:12.620716145,vinaigrette_250mL,1,17300,17300
20241006-00000027,premium,2024-10-06 21:18:12.620716145,spinach,3,4100,12300
20241006-00000027,premium,2024-10-06 21:18:12.620716145,whole_chicken_1kg,6,49100,294600
20241006-00000027,premium,2024-10-06 21:18:12.620716145,barbecue_marinade_250mL,2,21800,43600
20241006-00000027,premium,2024-10-06 21:18:12.620716145,chicken_thigh_500g,1,37700,37700
20241006-00000027,premium,2024-10-06 21:18:12.620716145,kale,1,5000,5000
20241006-00000027,premium,2024-10-06 21:18:12.620716145,toilet_paper,2,16400,32800
